key,subject,task,direction,tr,n_volumes,n_anchors,n_peaks,anchor_interval_mean,anchor_interval_cv,peak_rate_per_min,coactivation_mean,coactivation_sd,global_sd,global_lag1,spectral_entropy,dvars_pct,tsnr,n_frames,n_events,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,projection_depth_mean,projection_error_ms_mean,projection_error_ms_max,surz_mean_H,surz_mean_D,surz_mean_lambda,surz_multilevel,surz_pivot_rate,surz_tree_span_events,surz_tree_span_time
ds004796/sub-23/func/sub-23_task-msit_dir-PA_bold.nii.gz,sub-23,msit,PA,0.800000011920929,330,83,91,2.9623719512195117,0.5574369509090931,20.68181787363508,0.842514301301269,0.5394920068552167,0.6735659243694943,0.7852820688452175,0.8633244114243135,9.028477285374594,20.96184611413963,82,72,5.027777777777778,1.198264263714979,1.3611111111111112,0.8442941139559839,4.666666666666667,1.4631626944473861,0.2222222222222222,0.2361111111111111,0.5294117647058824,2.0,2.579710144927536,5.242753623188406,0.041666666666666664,0.8333333333333334,161.15657396332875,389.41931745569735,1.4232473699808892,0.9329510259110935,0.7351224824009547,0.677911324830596,0.6132156298299773,0.3045098293138626,-0.553269914310999
ds004796/sub-24/func/sub-24_task-msit_dir-PA_bold.nii.gz,sub-24,msit,PA,0.800000011920929,330,83,79,3.025031707317073,0.5161998588792353,17.954545187001884,0.82096755252509,0.5718419320847997,0.8462943881895462,0.8548579922046788,0.8793774481188453,7.262989832575485,26.010915993137004,82,61,4.836065573770492,1.1716132449014118,1.2295081967213115,0.528943683925829,4.60655737704918,1.3450983672156989,0.18032786885245902,0.21311475409836064,0.5384615384615384,2.0,2.033333333333333,5.395833333333333,0.01639344262295082,0.7868852459016393,179.04060642837672,393.633509809284,0.2310842469221162,-0.3462947060028724,0.512098399030531,-0.2577094322877325,-0.4587841476982601,-1.225913536112457,-0.9016141108140405
ds004796/sub-25/func/sub-25_task-msit_dir-PA_bold.nii.gz,sub-25,msit,PA,0.800000011920929,330,83,78,2.970718292682927,0.5352429272203207,17.72727246311578,0.7535667300923539,0.6583697054322154,0.5280944482278164,0.7484401471704462,0.915127479804764,6.538603210015717,23.696478338162684,82,65,4.769230769230769,1.1959466800566243,1.1538461538461537,0.4753541190118568,4.615384615384615,1.270977818604485,0.1076923076923077,0.2153846153846154,0.8571428571428571,2.2857142857142856,2.015873015873016,4.920634920634921,0.03076923076923077,0.676923076923077,189.82262688731504,395.6118624696465,-0.3572347196917639,-1.91905812504867,1.1517006286782439,-2.013112503289257,-0.21865605918272227,-2.4806114310408027,-2.3945663553885357
ds004796/sub-26/func/sub-26_task-msit_dir-PA_bold.nii.gz,sub-26,msit,PA,0.800000011920929,330,83,78,2.9645878048780485,0.5077967862707635,17.72727246311578,0.8084214601668943,0.5894979182024391,0.5948543580391044,0.784336979382419,0.9146503067210862,8.898838167135562,19.941236345643745,82,63,4.714285714285714,1.249884787317143,1.2222222222222223,0.6585527740981746,4.492063492063492,1.3663350539947023,0.12698412698412698,0.25396825396825395,0.5,1.9375,2.3934426229508197,6.067622950819672,0.031746031746031744,0.7142857142857143,158.90690283050918,392.6142647804767,0.0791084958945529,-0.553582005257762,0.3326940223323941,-1.0386705848736024,0.9814382460502025,-0.25882799810938495,-0.3676436855796234
ds004796/sub-27/func/sub-27_task-msit_dir-PA_bold.nii.gz,sub-27,msit,PA,0.800000011920929,330,83,70,2.9639780487804877,0.5074558320255863,15.909090672026984,0.7665511299103454,0.6431585009763072,0.7737058304646179,0.8747019584685649,0.9471465341609302,6.146927794556973,27.053375906293148,82,56,4.928571428571429,1.218898800440088,1.4107142857142858,0.9867630408063016,4.517857142857143,1.4769879845460852,0.19642857142857142,0.23214285714285715,0.6923076923076923,2.076923076923077,2.685185185185185,7.3842592592592595,0.03571428571428571,0.8392857142857143,149.05803813048377,397.26907607257544,2.1571532045039925,1.2621315104823287,0.5770282318310117,0.4611839162658444,-0.13895425945409118,0.6901130995024589,0.15397266434193693
ds004796/sub-29/func/sub-29_task-msit_dir-PA_bold.nii.gz,sub-29,msit,PA,0.800000011920929,330,83,69,2.974962195121951,0.5209206644352489,15.681817948140885,0.8527521074771364,0.5231090357207123,0.6144867699099227,0.8797158191051431,0.8465061721964512,7.632294663432869,18.202466837733034,82,55,4.8,1.223231906179812,1.2363636363636363,0.7191465199607917,4.5636363636363635,1.3438975429922497,0.14545454545454545,0.23636363636363636,0.46153846153846156,1.8461538461538463,2.981132075471698,8.318396226415095,0.03636363636363636,0.7272727272727273,174.10639290812955,391.86534104212,0.10414480296688121,-0.4378910925796812,0.37278138202895816,-0.6749537298102286,-0.1064308903479948,2.3050236063917553,1.7189231674780177
ds004796/sub-31/func/sub-31_task-msit_dir-PA_bold.nii.gz,sub-31,msit,PA,0.800000011920929,330,83,77,2.968658536585366,0.5267983731055063,17.499999739229683,0.8051141870550068,0.5940205539428957,0.6797869236428601,0.904742517163812,0.9058473645866526,7.217088372333657,23.26745100647948,82,67,5.044776119402985,1.1069044444386544,1.373134328358209,0.901779736855796,4.6716417910447765,1.3859474355056265,0.208955223880597,0.29850746268656714,0.55,1.6,2.75,6.259765625,0.04477611940298507,0.7910447761194029,135.55516019740668,395.58336114028225,1.6965014600975254,1.0636950639006029,1.1350513746457516,0.3417600484501217,2.678230953898209,1.1808215067335035,-0.0322432088978294
ds004796/sub-32/func/sub-32_task-msit_dir-PA_bold.nii.gz,sub-32,msit,PA,0.800000011920929,330,83,84,2.9658280487804873,0.5311051108118261,19.09090880643238,0.8302926911321699,0.558173952878412,0.7316585209894744,0.8750734623984426,0.9130821815876213,8.563100926841084,21.980342526015754,82,67,4.865671641791045,1.2779662155640192,1.4477611940298507,1.019262687905394,4.417910447761194,1.415811724892733,0.26865671641791045,0.22388059701492538,0.6,2.066666666666667,2.015625,4.83203125,0.04477611940298507,0.7014925373134329,190.69180256956056,397.5535017702755,0.9070877509284598,2.14223619771268,-0.4854300943408708,1.9074822629932817,-0.2730229822143488,-1.4496203699295873,-1.2695063070404222
ds004796/sub-33/func/sub-33_task-msit_dir-PA_bold.nii.gz,sub-33,msit,PA,0.800000011920929,330,83,85,2.998180487804878,0.5467457740301823,19.31818153031848,0.7862546281885571,0.6188409784160701,0.6463107855918837,0.7999083856372796,0.8658109559750296,9.277292415146935,16.987775613205216,82,70,4.6571428571428575,1.3175043853373023,1.3285714285714285,0.6750507994073767,4.328571428571428,1.4317459552348184,0.2571428571428571,0.2571428571428571,0.5555555555555556,1.8888888888888888,2.823529411764706,6.489889705882353,0.02857142857142857,0.6428571428571429,175.4042995691846,395.1129866080976,-1.0331460243670583,0.7183063317328066,-1.2987046843140564,1.3151895798430815,0.9875193460062983,1.4425586507564654,1.517435757973691
ds004796/sub-34/func/sub-34_task-msit_dir-PA_bold.nii.gz,sub-34,msit,PA,0.800000011920929,330,83,83,2.968879268292683,0.5265920887140458,18.863636082546282,0.8423725335556037,0.5397140113767332,0.6682700726302245,0.8106174746582201,0.9377661550507264,8.215237520014545,21.874188638219806,82,71,4.830985915492958,1.3626226339878313,1.323943661971831,0.6922973739106203,4.507042253521127,1.5934978545560858,0.23943661971830985,0.29577464788732394,0.6190476190476191,2.0952380952380953,2.4057971014492754,5.371376811594203,0.028169014084507043,0.647887323943662,160.9292966155339,391.0436595350077,0.4441750500001336,1.192907286173668,-0.14383564533506743,1.4320231353470647,2.1498689594796994,-0.024542316904616876,-0.63886325321914
ds004796/sub-35/func/sub-35_task-msit_dir-PA_bold.nii.gz,sub-35,msit,PA,0.800000011920929,330,83,96,2.970487804878049,0.5242073745363031,21.81818149306558,0.8816769327978753,0.47257012177591184,0.7038958240315483,0.8807854196053454,0.5895000008093125,10.004541695721644,19.041079774606985,82,79,4.886075949367089,1.219366604936622,1.4177215189873418,0.981986408291611,4.468354430379747,1.5428531930591076,0.21518987341772153,0.22784810126582278,0.5555555555555556,1.7777777777777777,2.5714285714285716,4.821428571428571,0.02531645569620253,0.6962025316455697,173.07782039507362,383.83294485395675,0.4352239895673989,1.0850130677970506,-0.3557095977433221,0.016287008862126837,-0.28227557838121253,0.31833644342279516,-0.6687145666445233
