participant_id,condition,frontend,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,tree_ascending_fraction,occ_L1,occ_L2,occ_L3,occ_L4,occ_L5,occ_L6,occ_L7,occ_L8,occ_L9,occ_L10,occ_L11,occ_L12
sub-082,rest,alpha_global,9.208333333333334,1.6145847942957392,1.0833333333333333,0.408248290463863,9.125,1.918162617216527,0.041666666666666664,0.20833333333333334,0.6,2.0,2.217391304347826,0.6801970108695652,0.041666666666666664,0.5217391304347826,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.08333333333333333,0.125,0.20833333333333334,0.375,0.16666666666666666,0.0
sub-082,rest,beta_global,8.916666666666666,1.8630658852422861,1.0,0.0,8.916666666666666,1.8630658852422861,0.0,0.20833333333333334,0.6,2.6,2.0952380952380953,0.7053571428571429,0.125,0.5238095238095238,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.125,0.25,0.2916666666666667,0.16666666666666666,0.0
sub-082,rest,mu_central,9.083333333333334,1.2481870911416901,1.0,0.0,9.083333333333334,1.2481870911416901,0.0,0.25,0.5,1.8333333333333333,1.5909090909090908,0.5317826704545454,0.08333333333333333,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.3333333333333333,0.25,0.125,0.0
sub-082,rest,beta_central,9.041666666666666,1.4288690166235205,1.0,0.0,9.041666666666666,1.4288690166235205,0.0,0.2916666666666667,0.5714285714285714,2.0,1.7142857142857142,0.5567336309523809,0.125,0.5238095238095238,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.125,0.4166666666666667,0.2916666666666667,0.08333333333333333,0.0
sub-082,walk,theta_global,9.041666666666666,1.5174110293140939,1.0833333333333333,0.408248290463863,8.958333333333334,1.7810394294555534,0.041666666666666664,0.20833333333333334,0.8,3.0,1.4285714285714286,0.46688988095238093,0.125,0.47619047619047616,0.0,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.0,0.0,0.125,0.4166666666666667,0.25,0.125,0.0
sub-082,walk,alpha_global,8.583333333333334,2.124733572385768,1.0416666666666667,0.2041241452319315,8.541666666666666,2.225917820793826,0.041666666666666664,0.2916666666666667,1.0,3.7142857142857144,1.4761904761904763,0.49051339285714285,0.125,0.7142857142857143,0.0,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.125,0.041666666666666664,0.20833333333333334,0.3333333333333333,0.125,0.0
sub-082,walk,beta_global,9.125,1.7273377354107426,1.0,0.0,9.125,1.7273377354107426,0.0,0.25,0.5,2.1666666666666665,1.55,0.5380859375,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.125,0.16666666666666666,0.3333333333333333,0.20833333333333334,0.0
sub-082,walk,mu_central,9.166666666666666,1.1671841502435296,1.0,0.0,9.166666666666666,1.1671841502435296,0.0,0.20833333333333334,0.8,2.0,2.3043478260869565,0.7792119565217391,0.041666666666666664,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.20833333333333334,0.2916666666666667,0.2916666666666667,0.125,0.0
sub-082,walk,beta_central,8.958333333333334,1.7810394294555532,1.0,0.0,8.958333333333334,1.7810394294555532,0.0,0.125,0.6666666666666666,3.3333333333333335,1.7272727272727273,0.5848721590909091,0.08333333333333333,0.4090909090909091,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.125,0.125,0.20833333333333334,0.25,0.20833333333333334,0.0
sub-083,rest,theta_global,9.166666666666666,1.685401943200769,1.0,0.0,9.166666666666666,1.685401943200769,0.0,0.20833333333333334,0.6,2.8,1.6666666666666667,0.5682663690476191,0.125,0.47619047619047616,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.0
sub-083,rest,alpha_global,9.208333333333334,1.1787674722451362,1.0,0.0,9.208333333333334,1.1787674722451362,0.0,0.2916666666666667,0.2857142857142857,1.2857142857142858,1.4090909090909092,0.4952059659090909,0.08333333333333333,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.08333333333333333,0.375,0.2916666666666667,0.125,0.0
sub-083,rest,beta_global,8.583333333333334,1.665941871387048,1.0,0.0,8.583333333333334,1.665941871387048,0.0,0.2916666666666667,0.8571428571428571,2.2857142857142856,1.6818181818181819,0.5710227272727273,0.08333333333333333,0.5909090909090909,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.25,0.16666666666666666,0.125,0.0
sub-083,rest,mu_central,9.083333333333334,1.3805061033726997,1.0,0.0,9.083333333333334,1.3805061033726997,0.0,0.2916666666666667,0.5714285714285714,2.2857142857142856,1.8,0.5845703125,0.16666666666666666,0.6,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.4583333333333333,0.16666666666666666,0.16666666666666666,0.0
sub-083,rest,beta_central,9.208333333333334,1.587427962533067,1.0,0.0,9.208333333333334,1.587427962533067,0.0,0.2916666666666667,0.5714285714285714,1.8571428571428572,1.8181818181818181,0.62890625,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.125,0.2916666666666667,0.3333333333333333,0.16666666666666666,0.0
sub-083,walk,theta_global,9.291666666666666,1.7062332443303205,1.0416666666666667,0.2041241452319315,9.25,1.8474424154113356,0.041666666666666664,0.2916666666666667,0.5714285714285714,2.2857142857142856,1.35,0.44453125,0.16666666666666666,0.6,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.375,0.20833333333333334,0.0
sub-083,walk,alpha_global,8.791666666666666,2.105462185481552,1.0416666666666667,0.2041241452319315,8.75,2.211629342323457,0.041666666666666664,0.2916666666666667,0.7142857142857143,3.2857142857142856,1.55,0.505859375,0.16666666666666666,0.6,0.0,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.2916666666666667,0.20833333333333334,0.0
