condition,frontend,feature,clinical,n,rho,p,q_global
rest,beta_global,mean_H,pigd_score,113,0.03941623790698951,0.6785059275046869,0.9930135882425856
rest,beta_global,mean_H,td_score,113,-0.017990640901756186,0.8499893090212504,0.9930135882425856
rest,beta_global,mean_H,ctt,109,-0.0969308901649731,0.31601307879087337,0.9930135882425856
rest,beta_global,sd_H,updrs_part_iii,113,0.08034230929739113,0.3975956006998489,0.9930135882425856
rest,beta_global,sd_H,updrs_total,113,0.12587730117660717,0.18401059982228127,0.9534301174509907
rest,beta_global,sd_H,moca,113,-0.04317685367323135,0.6497677127896343,0.9930135882425856
rest,beta_global,sd_H,disease_duration,116,0.13840067847794024,0.1384419259088025,0.9534301174509907
rest,beta_global,sd_H,ledd,115,0.20442252348798085,0.028420267814547994,0.9534301174509907
rest,beta_global,sd_H,pigd_score,113,0.11035075148679117,0.2446026224735354,0.9738635887581278
rest,beta_global,sd_H,td_score,113,-0.029946484396257238,0.7528628922745975,0.9930135882425856
rest,beta_global,sd_H,ctt,109,0.03677606961189817,0.7042012508576975,0.9930135882425856
rest,beta_global,mean_D,updrs_part_iii,113,0.14035483698698484,0.1381398898000721,0.9534301174509907
rest,beta_global,mean_D,updrs_total,113,0.16032771147860228,0.0898197146635787,0.9534301174509907
rest,beta_global,mean_D,moca,113,-0.0957127761767761,0.31324058354421547,0.9930135882425856
rest,beta_global,mean_D,disease_duration,116,0.004456582773176745,0.9621312396549938,0.9989145882561892
rest,beta_global,mean_D,ledd,115,0.09667188619496606,0.30405573797959556,0.9930135882425856
rest,beta_global,mean_D,pigd_score,113,0.17377338975998297,0.06566132871884359,0.9534301174509907
rest,beta_global,mean_D,td_score,113,0.12164102871162763,0.1993321693320696,0.9534301174509907
rest,beta_global,mean_D,ctt,109,0.08413297250693834,0.3844147148631304,0.9930135882425856
rest,beta_global,sd_D,updrs_part_iii,113,0.14035483698698484,0.1381398898000721,0.9534301174509907
rest,beta_global,sd_D,updrs_total,113,0.16032771147860228,0.0898197146635787,0.9534301174509907
rest,beta_global,sd_D,moca,113,-0.0957127761767761,0.31324058354421547,0.9930135882425856
rest,beta_global,sd_D,disease_duration,116,0.004456582773176745,0.9621312396549938,0.9989145882561892
rest,beta_global,sd_D,ledd,115,0.09667188619496606,0.30405573797959556,0.9930135882425856
rest,beta_global,sd_D,pigd_score,113,0.17377338975998297,0.06566132871884359,0.9534301174509907
rest,beta_global,sd_D,td_score,113,0.12164102871162763,0.1993321693320696,0.9534301174509907
rest,beta_global,sd_D,ctt,109,0.08413297250693834,0.3844147148631304,0.9930135882425856
rest,beta_global,mean_lambda,updrs_part_iii,113,-0.033922754911585175,0.7213185806331759,0.9930135882425856
rest,beta_global,mean_lambda,updrs_total,113,-0.03655226390515577,0.7007085541304848,0.9930135882425856
rest,beta_global,mean_lambda,moca,113,0.0725862265319131,0.4448484103153024,0.9930135882425856
rest,beta_global,mean_lambda,disease_duration,116,-0.030776514567219502,0.7429410212289151,0.9930135882425856
rest,beta_global,mean_lambda,ledd,115,-0.10473229749052983,0.26531094542865474,0.9826613477429977
rest,beta_global,mean_lambda,pigd_score,113,0.03770477336409448,0.6917422233920083,0.9930135882425856
rest,beta_global,mean_lambda,td_score,113,-0.022403237389543026,0.8137963630470305,0.9930135882425856
rest,beta_global,mean_lambda,ctt,109,-0.09765597334792679,0.3123894171988161,0.9930135882425856
rest,beta_global,sd_lambda,updrs_part_iii,113,0.08888395265784706,0.34917095408815935,0.9930135882425856
rest,beta_global,sd_lambda,updrs_total,113,0.130347694362895,0.16879455938896248,0.9534301174509907
rest,beta_global,sd_lambda,moca,113,-0.05597619693261892,0.555941006021342,0.9930135882425856
rest,beta_global,sd_lambda,disease_duration,116,0.11270221077007492,0.2283823247545019,0.9581310236171221
rest,beta_global,sd_lambda,ledd,115,0.19596431672353676,0.035823780305674555,0.9534301174509907
rest,beta_global,sd_lambda,pigd_score,113,0.11648400916454364,0.21919861795718942,0.9534301174509907
rest,beta_global,sd_lambda,td_score,113,-0.014982433997693553,0.8748480729843758,0.9941708821740868
rest,beta_global,sd_lambda,ctt,109,0.04330720520226684,0.6547756280776484,0.9930135882425856
rest,beta_global,multilevel,updrs_part_iii,113,0.14375034896783712,0.12876306938950713,0.9534301174509907
rest,beta_global,multilevel,updrs_total,113,0.16525379714543637,0.08025859333583277,0.9534301174509907
rest,beta_global,multilevel,moca,113,-0.09284668872021905,0.3280175496336175,0.9930135882425856
rest,beta_global,multilevel,disease_duration,116,0.016290644364235957,0.8622057742540594,0.9930135882425856
rest,beta_global,multilevel,ledd,115,0.1012497040023763,0.28161862205191607,0.9930135882425856
rest,beta_global,multilevel,pigd_score,113,0.1777600945777388,0.05961416597310256,0.9534301174509907
rest,beta_global,multilevel,td_score,113,0.12431612838976593,0.18955363430079825,0.9534301174509907
rest,beta_global,multilevel,ctt,109,0.0785227284454675,0.41701879155018756,0.9930135882425856
rest,beta_global,pivot_rate,updrs_part_iii,113,-0.018805365139491104,0.8432808960885282,0.9930135882425856
rest,beta_global,pivot_rate,updrs_total,113,-0.032982293356182246,0.7287395518328832,0.9930135882425856
rest,beta_global,pivot_rate,moca,113,-0.2742673771547839,0.0032855691723741435,0.9534301174509907
rest,beta_global,pivot_rate,disease_duration,116,0.05077152081242151,0.5883329741159378,0.9930135882425856
rest,beta_global,pivot_rate,ledd,115,-0.04999938069261686,0.59565560360736,0.9930135882425856
rest,beta_global,pivot_rate,pigd_score,113,0.05849507005979375,0.5382742652670863,0.9930135882425856
rest,beta_global,pivot_rate,td_score,113,0.020333556485598443,0.8307283849578934,0.9930135882425856
rest,beta_global,pivot_rate,ctt,109,0.1418897661019221,0.14108803864284905,0.9534301174509907
rest,beta_global,compound_pivot_fraction,updrs_part_iii,113,0.08723568191670987,0.35821563727039557,0.9930135882425856
rest,beta_global,compound_pivot_fraction,updrs_total,113,0.12499744816869446,0.18711982463286936,0.9534301174509907
rest,beta_global,compound_pivot_fraction,moca,113,0.06203857519707171,0.5139008317709617,0.9930135882425856
rest,beta_global,compound_pivot_fraction,disease_duration,116,0.004201567154640438,0.9642967035920613,0.9989145882561892
rest,beta_global,compound_pivot_fraction,ledd,115,0.03983331194189201,0.6725389483641682,0.9930135882425856
rest,beta_global,compound_pivot_fraction,pigd_score,113,0.07657370011710361,0.42017155669272416,0.9930135882425856
rest,beta_global,compound_pivot_fraction,td_score,113,0.001642736021007349,0.9862225160729804,0.9992686269414356
rest,beta_global,compound_pivot_fraction,ctt,109,0.05382099849824062,0.5783252409279892,0.9930135882425856
rest,beta_global,pivot_depth,updrs_part_iii,113,0.15825013409538377,0.09411401161504698,0.9534301174509907
rest,beta_global,pivot_depth,updrs_total,113,0.1917002607484078,0.041946575770227035,0.9534301174509907
rest,beta_global,pivot_depth,moca,113,-0.015978167314301333,0.8666049489968888,0.9930135882425856
rest,beta_global,pivot_depth,disease_duration,116,0.01251891205684252,0.893894575762466,0.9958760007869497
rest,beta_global,pivot_depth,ledd,115,0.12315840585196627,0.18975746825040346,0.9534301174509907
rest,beta_global,pivot_depth,pigd_score,113,0.08479771980715398,0.3718574669837487,0.9930135882425856
rest,beta_global,pivot_depth,td_score,113,0.023228535788916982,0.8070680114520453,0.9930135882425856
rest,beta_global,pivot_depth,ctt,109,0.08737505391756105,0.3662951415214627,0.9930135882425856
rest,beta_global,tree_span_events,updrs_part_iii,113,-0.031882900111170016,0.7374464692425159,0.9930135882425856
rest,beta_global,tree_span_events,updrs_total,113,0.009161769864537152,0.9232742849406639,0.9971683422099584
rest,beta_global,tree_span_events,moca,113,0.016577265442267324,0.8616521760397139,0.9930135882425856
rest,beta_global,tree_span_events,disease_duration,116,-0.14389690492986326,0.1233009651953289,0.9534301174509907
rest,beta_global,tree_span_events,ledd,115,0.03739947518771889,0.6914985662594612,0.9930135882425856
rest,beta_global,tree_span_events,pigd_score,113,0.060048534086600804,0.5275189683489767,0.9930135882425856
rest,beta_global,tree_span_events,td_score,113,0.08671386637562238,0.36110906426394634,0.9930135882425856
rest,beta_global,tree_span_events,ctt,109,-0.006707598682020153,0.9448122755823696,0.9971683422099584
rest,beta_global,tree_span_time,updrs_part_iii,113,-0.02704176297896262,0.7761699600586518,0.9930135882425856
rest,beta_global,tree_span_time,updrs_total,113,0.02403223284279434,0.8005292690336399,0.9930135882425856
rest,beta_global,tree_span_time,moca,113,0.015744122135072168,0.8685412269769553,0.9930135882425856
rest,beta_global,tree_span_time,disease_duration,116,-0.12571365419079475,0.17873648955301843,0.9534301174509907
rest,beta_global,tree_span_time,ledd,115,0.06589919709353241,0.48409518932442325,0.9930135882425856
rest,beta_global,tree_span_time,pigd_score,113,0.05237767566205789,0.581654187292926,0.9930135882425856
rest,beta_global,tree_span_time,td_score,113,0.10964917825629163,0.24763340398528946,0.9738635887581278
rest,beta_global,tree_span_time,ctt,109,-0.029099873308587817,0.7638929475115075,0.9930135882425856
rest,beta_global,tree_root_fraction,updrs_part_iii,113,0.03384638425413175,0.7219202506612485,0.9930135882425856
rest,beta_global,tree_root_fraction,updrs_total,113,0.006963570707287026,0.9416456869061032,0.9971683422099584
rest,beta_global,tree_root_fraction,moca,113,-0.05814254052293658,0.5407299984006986,0.9930135882425856
rest,beta_global,tree_root_fraction,disease_duration,116,-0.010619992746126955,0.9099153624879553,0.9958760007869497
rest,beta_global,tree_root_fraction,ledd,115,-0.022305653008367822,0.8129533070236594,0.9930135882425856
rest,beta_global,tree_root_fraction,pigd_score,113,-0.02088731411246469,0.8261901596432101,0.9930135882425856
rest,beta_global,tree_root_fraction,td_score,113,-0.09248389601414297,0.3299193353799255,0.9930135882425856
rest,beta_global,tree_root_fraction,ctt,109,0.11048051085206693,0.25276574394075096,0.9738635887581278
rest,beta_global,tree_ascending_fraction,updrs_part_iii,113,0.09538807712345633,0.31489260718567047,0.9930135882425856
rest,beta_global,tree_ascending_fraction,updrs_total,113,0.08435463610827111,0.37437046924620265,0.9930135882425856
rest,beta_global,tree_ascending_fraction,moca,113,-0.1398352693076763,0.1396193503590936,0.9534301174509907
rest,beta_global,tree_ascending_fraction,disease_duration,116,0.05863650449559646,0.5318178336306492,0.9930135882425856
rest,beta_global,tree_ascending_fraction,ledd,115,0.04092958697412802,0.6640647323897604,0.9930135882425856
rest,beta_global,tree_ascending_fraction,pigd_score,113,0.07134875561139616,0.45266916998296947,0.9930135882425856
rest,beta_global,tree_ascending_fraction,td_score,113,0.12070991639119323,0.20281959789036386,0.9534301174509907
rest,beta_global,tree_ascending_fraction,ctt,109,0.08887144510772582,0.3581122124198451,0.9930135882425856
rest,beta_global,occ_L4,updrs_part_iii,113,0.021341756075177232,0.8224701258190039,0.9930135882425856
rest,beta_global,occ_L4,updrs_total,113,0.05153076759716985,0.5877845169875615,0.9930135882425856
rest,beta_global,occ_L4,moca,113,0.023067575680543927,0.8083791711344538,0.9930135882425856
rest,beta_global,occ_L4,disease_duration,116,0.0007771716483983497,0.9933937933980315,0.9992686269414356
rest,beta_global,occ_L4,ledd,115,0.017556705483157378,0.8522626227441242,0.9930135882425856
rest,beta_global,occ_L4,pigd_score,113,-0.0034111677168178283,0.9713954777353797,0.9990791713784998
rest,beta_global,occ_L4,td_score,113,0.048795092052338035,0.6077851276594621,0.9930135882425856
rest,beta_global,occ_L4,ctt,109,0.033746180397703364,0.7275714418524105,0.9930135882425856
rest,beta_global,occ_L5,updrs_part_iii,113,0.14840276257535537,0.11671729523503752,0.9534301174509907
rest,beta_global,occ_L5,updrs_total,113,0.15882584551065215,0.0929080856245658,0.9534301174509907
rest,beta_global,occ_L5,moca,113,-0.034288115532170566,0.7184425234084911,0.9930135882425856
rest,beta_global,occ_L5,disease_duration,116,0.10719682406562332,0.25206604775129654,0.9738635887581278
rest,beta_global,occ_L5,ledd,115,0.21699991342343497,0.019834014500792873,0.9534301174509907
rest,beta_global,occ_L5,pigd_score,113,0.04173385986258847,0.6607371318063081,0.9930135882425856
rest,beta_global,occ_L5,td_score,113,0.1919782552619241,0.04164447528416133,0.9534301174509907
rest,beta_global,occ_L5,ctt,109,0.02596299478072354,0.7887133527881255,0.9930135882425856
rest,beta_global,occ_L6,updrs_part_iii,113,-0.007230962806565908,0.9394091318901028,0.9971683422099584
rest,beta_global,occ_L6,updrs_total,113,-0.023790978701407513,0.802490646091344,0.9930135882425856
rest,beta_global,occ_L6,moca,113,-0.0763841492434323,0.4213263435884953,0.9930135882425856
rest,beta_global,occ_L6,disease_duration,116,-0.13233499384035183,0.15674847351681806,0.9534301174509907
rest,beta_global,occ_L6,ledd,115,-0.06627640726945387,0.48159140196143585,0.9930135882425856
rest,beta_global,occ_L6,pigd_score,113,0.054179828712846136,0.5687084281961416,0.9930135882425856
rest,beta_global,occ_L6,td_score,113,-0.017091142923592716,0.8574081897488526,0.9930135882425856
rest,beta_global,occ_L6,ctt,109,0.14097026346630578,0.14370914134228724,0.9534301174509907
rest,beta_global,occ_L7,updrs_part_iii,113,-0.08732724655642873,0.35770940620320885,0.9930135882425856
rest,beta_global,occ_L7,updrs_total,113,-0.09311261263271504,0.32662802216925624,0.9930135882425856
rest,beta_global,occ_L7,moca,113,-0.01849337425405411,0.845848521361691,0.9930135882425856
rest,beta_global,occ_L7,disease_duration,116,-0.05082668418633258,0.5879272324726518,0.9930135882425856
rest,beta_global,occ_L7,ledd,115,-0.018892284554077574,0.8411663329325063,0.9930135882425856
rest,beta_global,occ_L7,pigd_score,113,-0.039501741229846135,0.6778471713381147,0.9930135882425856
rest,beta_global,occ_L7,td_score,113,-0.06575829255972179,0.4889388426072278,0.9930135882425856
rest,beta_global,occ_L7,ctt,109,-0.010667576931055656,0.9123364961826703,0.9958760007869497
rest,beta_global,occ_L8,updrs_part_iii,113,0.010859079270985714,0.9091161235547064,0.9958760007869497
rest,beta_global,occ_L8,updrs_total,113,-0.02432053124034417,0.7981870529738084,0.9930135882425856
rest,beta_global,occ_L8,moca,113,0.06635784265936305,0.48497662212368414,0.9930135882425856
rest,beta_global,occ_L8,disease_duration,116,0.07891781133199204,0.39974298500430777,0.9930135882425856
rest,beta_global,occ_L8,ledd,115,0.04665608765417794,0.620504966757338,0.9930135882425856
rest,beta_global,occ_L8,pigd_score,113,-0.009608188652504476,0.9195479603066984,0.9971683422099584
rest,beta_global,occ_L8,td_score,113,0.0018544570769994855,0.9844470392145589,0.9992686269414356
rest,beta_global,occ_L8,ctt,109,0.10934979179609212,0.25768427021293433,0.9738635887581278
rest,beta_global,occ_L9,updrs_part_iii,113,0.07309905163203695,0.4416297960036539,0.9930135882425856
rest,beta_global,occ_L9,updrs_total,113,0.08734385912002249,0.3576176083772065,0.9930135882425856
rest,beta_global,occ_L9,moca,113,-0.0892494662714775,0.3471847927271067,0.9930135882425856
rest,beta_global,occ_L9,disease_duration,116,-0.11336078518548715,0.2256576049154897,0.9534301174509907
rest,beta_global,occ_L9,ledd,115,-0.05201118196633966,0.5809219578785314,0.9930135882425856
rest,beta_global,occ_L9,pigd_score,113,-0.08176313793096184,0.38927497323229976,0.9930135882425856
rest,beta_global,occ_L9,td_score,113,0.0372834060758846,0.6950155280066574,0.9930135882425856
rest,beta_global,occ_L9,ctt,109,-0.0867013014832256,0.37001675832751896,0.9930135882425856
rest,beta_global,occ_L10,updrs_part_iii,113,-0.1161286618335805,0.2206174018058625,0.9534301174509907
rest,beta_global,occ_L10,updrs_total,113,-0.08311902960321015,0.38143290130643503,0.9930135882425856
rest,beta_global,occ_L10,moca,113,-0.005528891311099921,0.9536531363342949,0.9971683422099584
rest,beta_global,occ_L10,disease_duration,116,-0.0015961401175381101,0.9864327927445928,0.9992686269414356
rest,beta_global,occ_L10,ledd,115,-0.0669231198272804,0.47731498097554226,0.9930135882425856
rest,beta_global,occ_L10,pigd_score,113,0.023496156693267406,0.8048891919753531,0.9930135882425856
rest,beta_global,occ_L10,td_score,113,-0.05049261943673783,0.5953390829701182,0.9930135882425856
rest,beta_global,occ_L10,ctt,109,0.05876941980159888,0.5438363122562163,0.9930135882425856
rest,beta_global,occ_L11,updrs_part_iii,113,0.08874186524140783,0.34994495897607697,0.9930135882425856
rest,beta_global,occ_L11,updrs_total,113,0.09471450867068135,0.3183376082975659,0.9930135882425856
rest,beta_global,occ_L11,moca,113,0.06039224078249163,0.5251540314113327,0.9930135882425856
rest,beta_global,occ_L11,disease_duration,116,0.09754585998504778,0.2975461211919671,0.9930135882425856
rest,beta_global,occ_L11,ledd,115,0.07278596215450321,0.43949768815075535,0.9930135882425856
rest,beta_global,occ_L11,pigd_score,113,0.16365288831403424,0.08327200019753828,0.9534301174509907
rest,beta_global,occ_L11,td_score,113,0.012555881385328097,0.8949905984643372,0.9958760007869497
rest,beta_global,occ_L11,ctt,109,-0.1438240919037643,0.13569259225518587,0.9534301174509907
rest,mu_central,mean_H,updrs_part_iii,113,0.13408629935414296,0.15680143067959057,0.9534301174509907
rest,mu_central,mean_H,updrs_total,113,0.12093645177966385,0.20196711400588624,0.9534301174509907
rest,mu_central,mean_H,moca,113,0.038242796810802816,0.6875709510743795,0.9930135882425856
rest,mu_central,mean_H,disease_duration,116,-0.01138477975593392,0.9034582969033604,0.9958760007869497
rest,mu_central,mean_H,ledd,115,0.0011177691118622651,0.9905406665867594,0.9992686269414356
rest,mu_central,mean_H,pigd_score,113,0.03293660135402168,0.7291007431889613,0.9930135882425856
rest,mu_central,mean_H,td_score,113,0.09165751214774492,0.33427753380423497,0.9930135882425856
rest,mu_central,mean_H,ctt,109,0.12733700374594453,0.18700574670176173,0.9534301174509907
rest,mu_central,sd_H,updrs_part_iii,113,-0.104456010925835,0.27087409125589057,0.9856500096107202
rest,mu_central,sd_H,updrs_total,113,-0.13295752838415897,0.1603532481630476,0.9534301174509907
rest,mu_central,sd_H,moca,113,0.0028404525957681547,0.9761796950319097,0.9992686269414356
rest,mu_central,sd_H,disease_duration,116,-0.04153558114791213,0.6579839288306483,0.9930135882425856
rest,mu_central,sd_H,ledd,115,-0.03746276396442175,0.6910030583870129,0.9930135882425856
rest,mu_central,sd_H,pigd_score,113,-0.10507573798833607,0.2680257044956584,0.9835855403314475
rest,mu_central,sd_H,td_score,113,0.014353174636345847,0.8800643366094366,0.9958760007869497
rest,mu_central,sd_H,ctt,109,-0.07585352008268835,0.43307869517160524,0.9930135882425856
rest,mu_central,mean_D,updrs_part_iii,113,0.007889082795989068,0.933906444537314,0.9971683422099584
rest,mu_central,mean_D,updrs_total,113,-0.044419004017698965,0.6403845725927022,0.9930135882425856
rest,mu_central,mean_D,moca,113,-0.13486926034060903,0.15437253138929347,0.9534301174509907
rest,mu_central,mean_D,disease_duration,116,-0.11452235559568794,0.22090781756807248,0.9534301174509907
rest,mu_central,mean_D,ledd,115,-0.12440720047490532,0.18527169544671912,0.9534301174509907
rest,mu_central,mean_D,pigd_score,113,-0.038241909265504616,0.6875778244987848,0.9930135882425856
rest,mu_central,mean_D,td_score,113,-0.0980285989328609,0.30162151029736906,0.9930135882425856
rest,mu_central,mean_D,ctt,109,0.162981094983366,0.09039892075856337,0.9534301174509907
rest,mu_central,sd_D,updrs_part_iii,113,0.007294663544351946,0.9388763869432154,0.9971683422099584
rest,mu_central,sd_D,updrs_total,113,-0.04469905184233877,0.6382768486630809,0.9930135882425856
rest,mu_central,sd_D,moca,113,-0.13395249330172773,0.1572193673788178,0.9534301174509907
rest,mu_central,sd_D,disease_duration,116,-0.11381305611359392,0.2237997385699062,0.9534301174509907
rest,mu_central,sd_D,ledd,115,-0.12402097598169173,0.18665070024967373,0.9534301174509907
rest,mu_central,sd_D,pigd_score,113,-0.03852744863642047,0.6853678361641348,0.9930135882425856
rest,mu_central,sd_D,td_score,113,-0.09711056149651211,0.3061932270979776,0.9930135882425856
rest,mu_central,sd_D,ctt,109,0.16218407486363012,0.09200694778590766,0.9534301174509907
rest,mu_central,mean_lambda,updrs_part_iii,113,0.12722925292445497,0.17930687638394413,0.9534301174509907
rest,mu_central,mean_lambda,updrs_total,113,0.12194551457546787,0.19820116731638782,0.9534301174509907
rest,mu_central,mean_lambda,moca,113,0.04785903629082627,0.6146967501099095,0.9930135882425856
rest,mu_central,mean_lambda,disease_duration,116,-0.004007728554514942,0.9659428578495463,0.9990000670218916
rest,mu_central,mean_lambda,ledd,115,0.01366068754736432,0.8847890739752551,0.9958760007869497
rest,mu_central,mean_lambda,pigd_score,113,0.03549938804161515,0.7089358978404963,0.9930135882425856
rest,mu_central,mean_lambda,td_score,113,0.09473521040009314,0.3182313668743018,0.9930135882425856
rest,mu_central,mean_lambda,ctt,109,0.1114231017991393,0.24871515210316142,0.9738635887581278
rest,mu_central,sd_lambda,updrs_part_iii,113,-0.08809388633994113,0.3534883498329197,0.9930135882425856
rest,mu_central,sd_lambda,updrs_total,113,-0.12034522061879706,0.20419742465562002,0.9534301174509907
rest,mu_central,sd_lambda,moca,113,-0.008025289534956733,0.9327679700935043,0.9971683422099584
rest,mu_central,sd_lambda,disease_duration,116,-0.0562212884913817,0.5488804289532253,0.9930135882425856
rest,mu_central,sd_lambda,ledd,115,-0.05307924658040801,0.5731688999682947,0.9930135882425856
rest,mu_central,sd_lambda,pigd_score,113,-0.08677231261235806,0.36078426724188073,0.9930135882425856
rest,mu_central,sd_lambda,td_score,113,0.004840830577652461,0.9594156632620928,0.9975641360184113
rest,mu_central,sd_lambda,ctt,109,-0.03913854423717916,0.6861668484511432,0.9930135882425856
rest,mu_central,multilevel,updrs_part_iii,113,0.007415060836856744,0.9378695486438127,0.9971683422099584
rest,mu_central,multilevel,updrs_total,113,-0.043803388135401904,0.6450279352179371,0.9930135882425856
rest,mu_central,multilevel,moca,113,-0.13570569954198744,0.1518090028409995,0.9534301174509907
rest,mu_central,multilevel,disease_duration,116,-0.12071857444768289,0.19676449969805196,0.9534301174509907
rest,mu_central,multilevel,ledd,115,-0.12651127214706817,0.17788957525129365,0.9534301174509907
rest,mu_central,multilevel,pigd_score,113,-0.03806348021181813,0.6889601506013532,0.9930135882425856
rest,mu_central,multilevel,td_score,113,-0.10103819466354906,0.286949933965462,0.9930135882425856
rest,mu_central,multilevel,ctt,109,0.16259251353935936,0.09118009554730065,0.9534301174509907
rest,mu_central,pivot_rate,updrs_part_iii,113,-0.09589979108987265,0.3122916365907367,0.9930135882425856
rest,mu_central,pivot_rate,updrs_total,113,-0.04285809383249386,0.65218454577721,0.9930135882425856
rest,mu_central,pivot_rate,moca,113,-0.1274664952282404,0.17849063866678738,0.9534301174509907
rest,mu_central,pivot_rate,disease_duration,116,-0.011465583618167094,0.9027764335836,0.9958760007869497
rest,mu_central,pivot_rate,ledd,115,-0.10388681660475745,0.2692097309162758,0.9835855403314475
rest,mu_central,pivot_rate,pigd_score,113,-0.06885124943627274,0.4686841903852838,0.9930135882425856
rest,mu_central,pivot_rate,td_score,113,-0.05029950338510327,0.5967491881262229,0.9930135882425856
rest,mu_central,pivot_rate,ctt,109,0.0231781520650617,0.8109277744214242,0.9930135882425856
rest,mu_central,compound_pivot_fraction,updrs_part_iii,113,0.020663693087900965,0.8280221268070611,0.9930135882425856
rest,mu_central,compound_pivot_fraction,updrs_total,113,-0.007808308974675353,0.934581649978773,0.9971683422099584
rest,mu_central,compound_pivot_fraction,moca,113,-0.06897589392565807,0.46787765669572784,0.9930135882425856
rest,mu_central,compound_pivot_fraction,disease_duration,116,-0.03025646922998037,0.7471368876279899,0.9930135882425856
rest,mu_central,compound_pivot_fraction,ledd,115,0.13601119092603395,0.14723479736960088,0.9534301174509907
rest,mu_central,compound_pivot_fraction,pigd_score,113,-0.05072955381080656,0.5936110748149733,0.9930135882425856
rest,mu_central,compound_pivot_fraction,td_score,113,0.03961701187586923,0.6769594587631813,0.9930135882425856
rest,mu_central,compound_pivot_fraction,ctt,109,0.052964684896088986,0.5843947957444955,0.9930135882425856
rest,mu_central,pivot_depth,updrs_part_iii,113,-0.027252833053124977,0.7744693683474363,0.9930135882425856
rest,mu_central,pivot_depth,updrs_total,113,-0.09316360236721931,0.3263620180473096,0.9930135882425856
rest,mu_central,pivot_depth,moca,113,-0.02776421155016334,0.7703536294363569,0.9930135882425856
rest,mu_central,pivot_depth,disease_duration,116,-0.02667470281014649,0.7762305926089464,0.9930135882425856
rest,mu_central,pivot_depth,ledd,115,0.04798404997619129,0.6105813706164686,0.9930135882425856
rest,mu_central,pivot_depth,pigd_score,113,-0.021645107910342316,0.8199890901008774,0.9930135882425856
rest,mu_central,pivot_depth,td_score,113,0.08946125008802766,0.3460372337831519,0.9930135882425856
rest,mu_central,pivot_depth,ctt,109,0.02595600142971974,0.7887689345458254,0.9930135882425856
rest,mu_central,tree_span_events,updrs_part_iii,113,-0.1506973355537053,0.11110723123964637,0.9534301174509907
rest,mu_central,tree_span_events,updrs_total,113,-0.11832710326735096,0.2119434219361383,0.9534301174509907
rest,mu_central,tree_span_events,moca,113,-0.015708041027182276,0.8688397989081251,0.9930135882425856
rest,mu_central,tree_span_events,disease_duration,116,0.13045657286655538,0.16276967562302697,0.9534301174509907
rest,mu_central,tree_span_events,ledd,115,0.06497986648692644,0.4902264405512188,0.9930135882425856
rest,mu_central,tree_span_events,pigd_score,113,-0.135854364928127,0.15135673783990045,0.9534301174509907
rest,mu_central,tree_span_events,td_score,113,0.013320363612900636,0.888636890168065,0.9958760007869497
rest,mu_central,tree_span_events,ctt,109,-0.03474804417798528,0.719814925606228,0.9930135882425856
rest,mu_central,tree_span_time,updrs_part_iii,113,-0.17449197911767603,0.0645359387188282,0.9534301174509907
rest,mu_central,tree_span_time,updrs_total,113,-0.1441185173283308,0.12777641501840095,0.9534301174509907
rest,mu_central,tree_span_time,moca,113,-0.021227982809612068,0.8234011008487238,0.9930135882425856
rest,mu_central,tree_span_time,disease_duration,116,0.06310444307710972,0.5009686764610679,0.9930135882425856
rest,mu_central,tree_span_time,ledd,115,0.030252190810095603,0.7482497750225088,0.9930135882425856
rest,mu_central,tree_span_time,pigd_score,113,-0.18773576150803792,0.04645765187283474,0.9534301174509907
rest,mu_central,tree_span_time,td_score,113,0.01804485904561016,0.8495425401438613,0.9930135882425856
rest,mu_central,tree_span_time,ctt,109,-0.03939603867350535,0.6842116025686158,0.9930135882425856
rest,mu_central,tree_root_fraction,updrs_part_iii,113,0.0365422762817428,0.7007864383783409,0.9930135882425856
rest,mu_central,tree_root_fraction,updrs_total,113,0.010766376535300914,0.9098887125654099,0.9958760007869497
rest,mu_central,tree_root_fraction,moca,113,-0.02977413428694952,0.7542398521774513,0.9930135882425856
rest,mu_central,tree_root_fraction,disease_duration,116,-0.2098479246013794,0.023766019393125552,0.9534301174509907
rest,mu_central,tree_root_fraction,ledd,115,-0.23285954041310805,0.01226632963275808,0.9534301174509907
rest,mu_central,tree_root_fraction,pigd_score,113,0.13447007511847292,0.1556073353016125,0.9534301174509907
rest,mu_central,tree_root_fraction,td_score,113,0.09659524174038471,0.3087792070423639,0.9930135882425856
rest,mu_central,tree_root_fraction,ctt,109,0.06448918835253592,0.5052713516707743,0.9930135882425856
rest,mu_central,tree_ascending_fraction,updrs_part_iii,113,-0.12448231775195505,0.1889578617703684,0.9534301174509907
rest,mu_central,tree_ascending_fraction,updrs_total,113,-0.09678668240427737,0.30781686069325076,0.9930135882425856
rest,mu_central,tree_ascending_fraction,moca,113,-0.09245177722403967,0.3300880430981443,0.9930135882425856
rest,mu_central,tree_ascending_fraction,disease_duration,116,-0.03442474560640472,0.7137239283479191,0.9930135882425856
rest,mu_central,tree_ascending_fraction,ledd,115,-0.0012543407865592132,0.9893849664679832,0.9992686269414356
rest,mu_central,tree_ascending_fraction,pigd_score,113,-0.09130881422904243,0.33612743655677396,0.9930135882425856
rest,mu_central,tree_ascending_fraction,td_score,113,-0.07196194231298234,0.4487843197756509,0.9930135882425856
