subject,task,key,tr,n_volumes,n_anchors,n_peaks,n_frames,n_events,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,projection_depth_mean,projection_error_ms_mean,projection_error_ms_max,surz_mean_H,surrmean_mean_H,surz_mean_D,surrmean_mean_D,surz_mean_lambda,surrmean_mean_lambda,surz_multilevel,surrmean_multilevel,surz_pivot_rate,surrmean_pivot_rate,surz_tree_span_events,surrmean_tree_span_events,surz_tree_span_time,surrmean_tree_span_time
sub-0088,faces,ds005256/sub-0088/ses-02/func/sub-0088_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,135,95,124,5.629032258064516,1.4226263467714184,1.1370967741935485,0.5309092893192249,5.491935483870968,1.5746775008160199,0.08870967741935484,0.25806451612903225,0.59375,2.125,2.6747967479674797,4.073170731707317,0.008064516129032258,1.5161290322580645,106.39135641046299,227.06984598212208,-2.4143258118985322,5.830745824659356,0.9819653503237654,1.1016588213181024,-2.633966526146366,5.729087003341253,1.0883751180050756,0.06903555866424327,-0.33412692387880677,0.26612569410898296,-0.37830962924411904,2.77077219446389,-0.24122225302290443,4.1699514469319725
sub-0089,faces,ds005256/sub-0089/ses-02/func/sub-0089_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,131,95,122,5.795081967213115,1.4485017884843563,1.098360655737705,0.37283448714258216,5.69672131147541,1.5687513814806473,0.07377049180327869,0.2540983606557377,0.6774193548387096,2.2903225806451615,2.908333333333333,4.415625,0.01639344262295082,1.5573770491803278,104.88321696897363,229.03818267275255,-0.2178517533574654,5.8140626849483805,0.35927653444614993,1.0871921769299524,-0.33147314087622476,5.726870508018428,0.6923629654115204,0.06094797141592215,-0.5271011533307035,0.2642320526476118,0.534104692944716,2.74557569923945,0.3090064838604254,4.261029472780045
sub-0090,faces,ds005256/sub-0090/ses-02/func/sub-0090_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,108,95,102,5.96078431372549,1.273659797493626,1.0686274509803921,0.3227298143964528,5.892156862745098,1.378094988356258,0.049019607843137254,0.28431372549019607,0.6551724137931034,1.9310344827586208,2.48,4.62125,0.0196078431372549,1.7549019607843137,98.34859470646911,229.7812548711133,0.9952137650730641,5.843945659634843,-0.547931935406044,1.0885207822496812,1.0613709922170953,5.755424877385163,-0.6322556919002444,0.05990632147164657,1.7038848817357022,0.2563082746140524,-0.46962146380713116,2.6150052920565,-0.5109806614086595,4.907517990502123
sub-0091,faces,ds005256/sub-0091/ses-02/func/sub-0091_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,103,95,91,5.593406593406593,1.429669907340867,1.1428571428571428,0.3821410028140739,5.450549450549451,1.5934849039743486,0.13186813186813187,0.27472527472527475,0.64,2.04,2.6704545454545454,5.529829545454546,0.03296703296703297,1.4505494505494505,108.54811026191797,225.74047121208096,-1.6173244270121907,5.805517885836348,0.9386174470014705,1.098936793593796,-1.8874745315944852,5.706581092242553,2.0977148091358666,0.07119994506066082,0.4626149979003727,0.2649518542953476,0.4116180448677658,2.57311042481926,0.9056377253596936,5.036641833920202
sub-0092,faces,ds005256/sub-0092/ses-02/func/sub-0092_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,117,95,113,5.716814159292035,1.4606079125088427,1.079646017699115,0.30300851356362146,5.6371681415929205,1.5472437873675267,0.07079646017699115,0.2920353982300885,0.7272727272727273,2.121212121212121,2.4464285714285716,4.074776785714286,0.008849557522123894,1.6371681415929205,96.37160444037582,226.12181728738537,-0.763377305558646,5.792248617594842,-0.8877089954321465,1.11183748111253,-0.4077015157000756,5.680411136482312,-0.15465124791637255,0.07420971533057567,1.2210071845365744,0.2625603845463135,-0.8883547960263523,2.7417882102000837,-1.2406736784485124,4.774215393244587
sub-0093,faces,ds005256/sub-0093/ses-02/func/sub-0093_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,105,95,94,5.925531914893617,1.5536247017939213,1.1170212765957446,0.5652363285116416,5.808510638297872,1.7368652750736246,0.05319148936170213,0.2553191489361702,0.7916666666666666,2.25,2.880434782608696,5.862771739130435,0.02127659574468085,1.7659574468085106,100.15658042296069,225.99339635513616,0.7996377540385028,5.834959073856246,0.48162452804263334,1.0963215736917096,0.5704913378167304,5.738637500164537,-0.40857093904755853,0.0633084764047182,-0.5939752956760826,0.2705155039307456,0.7370725299956064,2.6483354841057225,1.2037603643597947,5.109205218952163
sub-0094,faces,ds005256/sub-0094/ses-02/func/sub-0094_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,113,95,107,5.869158878504673,1.3109417049452534,1.0654205607476634,0.3703906157727444,5.803738317757009,1.4104679561779099,0.037383177570093455,0.2897196261682243,0.5161290322580645,1.903225806451613,2.326923076923077,4.117788461538462,0.028037383177570093,1.6355140186915889,85.32000585777989,220.75531483405797,0.4560347822696074,5.819148683766146,-0.8306349042894704,1.1005726748793827,0.7636030512395966,5.718576008886763,-1.265802449018665,0.07221070809167186,0.9885638617585346,0.2685431258975471,-1.8116559514482007,2.6831969497742563,-1.8864198109525605,4.840664611616543
sub-0095,faces,ds005256/sub-0095/ses-02/func/sub-0095_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,122,95,116,5.827586206896552,1.5451233921119616,1.1551724137931034,0.5533054550035919,5.672413793103448,1.7434391901913446,0.09482758620689655,0.29310344827586204,0.6764705882352942,2.1470588235294117,3.208695652173913,5.301086956521739,0.008620689655172414,1.7155172413793103,106.05011510256062,227.3765087486908,0.1703817010870205,5.810367099067919,1.836942640706171,1.0924082464809315,-0.43594484600890426,5.717958852586987,1.5473789043064856,0.06573918363526696,1.3650679420008591,0.2651049738189608,1.7504558687127307,2.7519234153023473,1.4681672531520238,4.629841228816687
sub-0098,faces,ds005256/sub-0098/ses-02/func/sub-0098_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,86,95,80,5.4375,1.5331257885588854,1.0625,0.2435886759231116,5.375,1.6020161348134205,0.0625,0.225,0.7777777777777778,2.2777777777777777,2.1392405063291138,4.897151898734177,0.0125,1.4875,98.53687212609252,229.42164268984484,-2.0852501563000994,5.7876353973672,-0.9256989586724372,1.101927529704466,-1.7542896185707504,5.685707867662736,-0.2679163765945925,0.07057875855671082,-1.7070633817192857,0.26897317858944947,-1.1457687979999394,2.5006695288012666,-1.2790862660058888,5.901117389505726
sub-0099,faces,ds005256/sub-0099/ses-02/func/sub-0099_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,121,95,116,5.758620689655173,1.478075656445539,1.0948275862068966,0.493055218282762,5.663793103448276,1.5656306717421737,0.05172413793103448,0.2672413793103448,0.7419354838709677,2.3548387096774195,3.008695652173913,4.978260869565218,0.008620689655172414,1.5775862068965518,92.83865774478862,229.7685759342018,-0.6718996677535919,5.819490897050723,0.01298606255471388,1.0943443056730808,-0.6010570946176402,5.725146591377639,-0.7391123859869472,0.06952999812032035,0.00483834086431799,0.26712475424417853,1.3159171149226307,2.721582926385685,1.217471875710377,4.5310934581818465
sub-0100,faces,ds005256/sub-0100/ses-02/func/sub-0100_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,131,95,124,5.741935483870968,1.4753859505637508,1.1209677419354838,0.5035280719842345,5.620967741935484,1.6209639906899718,0.07258064516129033,0.28225806451612906,0.7142857142857143,2.1714285714285713,3.15702479338843,4.724173553719008,0.024193548387096774,1.5725806451612903,102.66761578644682,229.78613050869964,-1.1098040704134196,5.850804586603102,0.5886098235813388,1.0958814916965536,-1.1504510902707494,5.754923094906548,0.005032584309785184,0.07244956752484027,0.3961693083142129,0.2727528398130021,1.4269754675267823,2.7759347586451013,0.8402719136240989,4.360713890804228
sub-0101,faces,ds005256/sub-0101/ses-02/func/sub-0101_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,122,95,114,5.868421052631579,1.5022882716823294,1.105263157894737,0.4678783037566743,5.7631578947368425,1.6685674613508183,0.06140350877192982,0.24561403508771928,0.8214285714285714,2.5714285714285716,2.5089285714285716,4.255580357142857,0.017543859649122806,1.6578947368421053,100.06243140289277,225.95781380348978,0.8074261605887122,5.797867947175827,0.5029351056575255,1.0875259463853018,0.5348266647689299,5.710342000790527,-0.01406668918957573,0.06170373477330502,-1.0051144626856308,0.2687558931136935,-0.3832123422413937,2.6230750361126103,-0.15338434785840627,4.339143751383864
sub-0102,faces,ds005256/sub-0102/ses-02/func/sub-0102_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,104,95,98,5.642857142857143,1.4087356325706493,1.0816326530612246,0.37094110983284495,5.561224489795919,1.4995966916956645,0.061224489795918366,0.2653061224489796,0.8076923076923077,2.3461538461538463,2.9368421052631577,5.492105263157895,0.030612244897959183,1.5918367346938775,99.77570523081606,229.02459776690722,-1.3145961032327556,5.814305496586106,-0.2704451730048578,1.095395656674062,-0.9596707870757691,5.718909839912043,-0.11650504185051018,0.0646143770863964,-0.3223529337099716,0.27355337539253866,1.4541254429148869,2.5813142423779785,0.7667996825142991,5.089515083897142
sub-0103,faces,ds005256/sub-0103/ses-02/func/sub-0103_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,122,95,112,5.866071428571429,1.5156572368833463,1.0535714285714286,0.2261820089182629,5.8125,1.5741793228665342,0.05357142857142857,0.30357142857142855,0.5294117647058824,2.176470588235294,2.324324324324324,3.9076576576576576,0.008928571428571428,1.6607142857142858,104.6075924907117,226.65524535840663,0.18374355348158639,5.851161542113752,-1.1895955429285905,1.0937847182396931,0.584819182739549,5.7573768238740595,-0.40523163660731515,0.062278553012066994,1.8894787474044983,0.2687671292437902,-1.2343368560658816,2.719037336487116,-1.0809473283917395,4.533166753914675
sub-0104,faces,ds005256/sub-0104/ses-02/func/sub-0104_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,123,95,113,5.778761061946903,1.468323346993922,1.0619469026548674,0.276560050334848,5.716814159292035,1.5610723566365743,0.05309734513274336,0.26548672566371684,0.6666666666666666,2.2666666666666666,2.5765765765765765,4.396396396396397,0.017699115044247787,1.6814159292035398,103.27541981924769,229.8603589086916,-0.16184969136140528,5.790503554620459,-1.001853969219508,1.1050516198190468,0.34828085394798547,5.685451934801412,-0.8132700125623601,0.07146779304112207,-0.08255803407240117,0.26746690623184555,-0.5183833515720407,2.7156367547847533,-0.17350090002470256,4.468419284554121
sub-0105,faces,ds005256/sub-0105/ses-02/func/sub-0105_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,118,95,108,5.842592592592593,1.3053594558984494,1.1296296296296295,0.6426084779524077,5.712962962962963,1.479144270960873,0.06481481481481481,0.25,0.7407407407407407,2.259259259259259,2.6857142857142855,4.435714285714286,0.027777777777777776,1.6203703703703705,90.39485057860021,229.47448741371812,0.8657911989227101,5.771682749890378,0.9108288167502919,1.0966064227743622,0.4177431268279728,5.675076327116016,0.0820951481797884,0.0634134743718116,-0.9788352362180794,0.27017140690745695,-0.27847041817939383,2.7465310870795028,-0.8714512332343941,4.7420133340520785
sub-0106,faces,ds005256/sub-0106/ses-02/func/sub-0106_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,128,95,119,5.7899159663865545,1.4664262426327133,1.1260504201680672,0.5757032817543283,5.663865546218488,1.6533341297151174,0.058823529411764705,0.20168067226890757,0.625,2.3333333333333335,2.7288135593220337,4.391949152542373,0.008403361344537815,1.588235294117647,104.81620185959393,229.42302934507117,0.007112873527195756,5.789216670212954,0.4789792616272832,1.1077493507565896,-0.1665843464722087,5.681467319456363,-0.6223139844640362,0.07139876202461685,-3.479340626489257,0.2728987562185464,-0.15045203534525883,2.7699170499909185,-0.007694323791312233,4.395672810095152
sub-0107,faces,ds005256/sub-0107/ses-02/func/sub-0107_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz,0.46000000834465027,914,96,121,95,113,5.849557522123894,1.434406540661958,1.1415929203539823,0.5152540399295447,5.707964601769912,1.6129023082253415,0.09734513274336283,0.2920353982300885,0.6666666666666666,2.212121212121212,3.2612612612612613,5.32545045045045,0.017699115044247787,1.7256637168141593,88.84959641137952,218.09685095477238,0.485824113439992,5.802440249006878,1.1843317844337709,1.0936112625840524,-0.007443496525466189,5.708828986422824,1.4755915284861074,0.06425255254860075,1.0536101887889042,0.27192917154153545,1.9916923105319237,2.6233396762675563,1.7810551661043166,4.376258446396864
