key,tr,n_volumes,n_peaks,n_macroframes,peak_interval_mean,peak_interval_cv,coactivation_mean,coactivation_sd,global_sd,global_lag1,spectral_entropy,dvars_pct,tsnr,n_frames,n_events,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,projection_depth_mean,projection_error_ms_mean,projection_error_ms_max,B0_mean_H,B0_mean_D,B0_mean_lambda,B0_multilevel,B1_mean_H,B1_mean_D,B1_mean_lambda,B1_multilevel,B2_mean_H,B2_mean_D,B2_mean_lambda,B2_multilevel,B3_mean_H,B3_mean_D,B3_mean_lambda,B3_multilevel,subject,session,condition,run
ds005906/sub-04/ses-01/func/sub-04_ses-01_task-restOFF_acq-38slices_run-01_bold.nii.gz,2.1500000953674316,163,27,6,12.651923638123732,0.3702139872334469,0.9037817488232416,0.42931256565922843,0.8706742475190306,0.870672705124084,0.8210151314596201,1.9771193775395894,92.62803618207172,6,24,4.583333333333333,1.3160106602801567,1.625,1.1349200316590018,3.9583333333333335,1.9444271910897757,0.2916666666666667,0.3333333333333333,0.5,1.5,2.0,1.048913043478261,0.041666666666666664,2.0,302.34376341104513,1075.0000476837188,3.6666666666666665,3.3333333333333335,1.3333333333333333,1.0,4.833333333333333,1.0,4.833333333333333,0.0,4.333333333333333,1.1666666666666667,4.166666666666667,0.16666666666666666,5.5,1.0,5.5,0.0,sub-04,ses-01,OFF,01
ds005906/sub-04/ses-01/func/sub-04_ses-01_task-restOFF_acq-38slices_run-02_bold.nii.gz,2.1500000953674316,163,28,6,12.342593140072292,0.397200642341065,0.8928439121103043,0.45175411558834405,0.8920976683534866,0.858955136965569,0.8430183510770437,1.8390907362278786,92.72813902123904,6,24,4.416666666666667,1.5857152183236398,1.6666666666666667,1.1293194051465598,3.75,2.111047545445255,0.3333333333333333,0.16666666666666666,1.0,2.5,2.130434782608696,1.0706521739130435,0.041666666666666664,1.7916666666666667,422.7213729172942,1075.0000476837167,3.6666666666666665,3.3333333333333335,1.3333333333333333,1.0,4.833333333333333,1.1666666666666667,4.666666666666667,0.16666666666666666,4.833333333333333,1.1666666666666667,4.666666666666667,0.16666666666666666,4.333333333333333,1.0,4.333333333333333,0.0,sub-04,ses-01,OFF,02
ds005906/sub-04/ses-01/func/sub-04_ses-01_task-restON_acq-38slices_run-01_bold.nii.gz,2.1500000953674316,163,25,6,14.154167294502258,0.44773825580470705,0.9151927735527431,0.4042583214048778,0.8019190824920984,0.8961604086979658,0.716687681228254,1.6533615434338984,126.1362370970311,6,24,4.541666666666667,1.1025333147551268,2.0416666666666665,1.3014763077790332,3.5,1.933683126777138,0.4583333333333333,0.2916666666666667,0.5714285714285714,2.0,1.826086956521739,0.9184782608695652,0.041666666666666664,1.5416666666666667,456.3151244074109,1075.0000476837188,4.166666666666667,3.8333333333333335,1.3333333333333333,1.0,5.166666666666667,1.0,5.166666666666667,0.0,3.8333333333333335,2.3333333333333335,2.5,0.8333333333333334,5.0,1.0,5.0,0.0,sub-04,ses-01,ON,01
ds005906/sub-04/ses-01/func/sub-04_ses-01_task-restON_acq-38slices_run-02_bold.nii.gz,2.1500000953674316,163,28,6,12.103704240587023,0.3976486731924439,0.8924962706361848,0.45244477035714525,0.8451883291076073,0.8665820045112079,0.8642439860472808,1.63601458935891,117.24639764801702,6,24,4.583333333333333,1.3486439781165913,1.9583333333333333,1.2676293062133799,3.625,2.0390215044604543,0.4583333333333333,0.125,1.0,2.3333333333333335,2.0,1.0190217391304348,0.041666666666666664,1.6666666666666667,445.1172072440386,1075.0000476837179,4.0,3.6666666666666665,1.3333333333333333,1.0,4.5,1.3333333333333333,4.166666666666667,0.16666666666666666,4.833333333333333,1.5,4.333333333333333,0.3333333333333333,5.0,1.3333333333333333,4.666666666666667,0.3333333333333333,sub-04,ses-01,ON,02
ds005906/sub-05/ses-01/func/sub-05_ses-01_task-restOFF_acq-38slices_run-01_bold.nii.gz,2.1500000953674316,163,28,6,12.501852406395805,0.41591542587808555,0.87908567687157,0.47813271241266003,0.8293180917345375,0.8842740750915327,0.8003998284967453,4.63598316482504,59.57094727514834,6,24,4.75,1.3909646324388165,1.7083333333333333,1.1601786469133204,4.041666666666667,2.0319013727063124,0.2916666666666667,0.20833333333333334,0.4,1.8,2.130434782608696,1.078804347826087,0.041666666666666664,2.0833333333333335,338.73699419200403,1075.0000476837183,3.8333333333333335,3.5,1.3333333333333333,1.0,5.333333333333333,1.0,5.333333333333333,0.0,5.0,1.0,5.0,0.0,4.833333333333333,1.3333333333333333,4.5,0.16666666666666666,sub-05,ses-01,OFF,01
ds005906/sub-05/ses-01/func/sub-05_ses-01_task-restOFF_acq-38slices_run-02_bold.nii.gz,2.1500000953674316,163,26,6,13.588000602722168,0.43265022225349853,0.9128198497542966,0.4096209241207248,0.8441722807326355,0.9103115650137888,0.7357650524607744,3.3605289635618325,68.49471800423265,6,24,4.416666666666667,1.4719601443879746,1.75,1.0733936430981312,3.6666666666666665,2.0989990713312086,0.375,0.20833333333333334,0.8,2.0,2.0,0.9945652173913043,0.041666666666666664,1.7083333333333333,411.52345575392246,1075.000047683717,3.5,3.1666666666666665,1.3333333333333333,1.0,4.5,1.0,4.5,0.0,4.5,1.8333333333333333,3.6666666666666665,0.5,5.166666666666667,1.0,5.166666666666667,0.0,sub-05,ses-01,OFF,02
ds005906/sub-05/ses-01/func/sub-05_ses-01_task-restON_acq-38slices_run-01_bold.nii.gz,2.1500000953674316,163,22,5,15.97142927987235,0.32017931366565244,0.9071396990027017,0.4221264714082541,0.829126304878819,0.9309455280723599,0.6102181772137877,2.1211688137536138,76.65139437135802,5,20,4.7,1.4179302929937965,1.7,1.0310954828418373,4.0,2.127513992779762,0.4,0.2,0.75,2.0,1.9473684210526316,0.9407894736842105,0.05,2.2,436.71876937150967,1075.0000476837183,3.4,3.2,1.2,1.0,4.8,1.6,4.2,0.6,5.4,1.0,5.4,0.0,5.2,1.0,5.2,0.0,sub-05,ses-01,ON,01
ds005906/sub-05/ses-01/func/sub-05_ses-01_task-restON_acq-38slices_run-02_bold.nii.gz,2.1500000953674316,163,26,6,13.244000587463379,0.42353229284306265,0.9085147269972486,0.41914051515819367,0.861999470944968,0.9130282709880035,0.7824574805903461,2.2229050793673815,79.89192000988237,6,24,4.666666666666667,1.307725096316589,1.8333333333333333,1.203858530857692,3.8333333333333335,2.0144406207413397,0.375,0.2916666666666667,0.5714285714285714,1.8571428571428572,1.9130434782608696,0.938858695652174,0.041666666666666664,1.875,390.52736107259994,1075.0000476837179,3.8333333333333335,3.5,1.3333333333333333,1.0,5.0,1.1666666666666667,4.833333333333333,0.16666666666666666,4.5,1.6666666666666667,3.8333333333333335,0.3333333333333333,5.333333333333333,1.0,5.333333333333333,0.0,sub-05,ses-01,ON,02
ds005906/sub-06/ses-01/func/sub-06_ses-01_task-restOFF_acq-38slices_run-01_bold.nii.gz,2.1500000953674316,163,29,7,11.671429089137487,0.3897343840618081,0.935636035442431,0.3540540086284926,0.6767485077903608,0.9151555401739624,0.6465494244279715,1.788395007373794,35.177566213415204,7,28,4.535714285714286,0.9993384054849732,1.6785714285714286,1.1880133254200733,3.857142857142857,1.7151673218082664,0.2857142857142857,0.17857142857142858,0.6,1.6,2.074074074074074,1.0601851851851851,0.03571428571428571,1.7857142857142858,367.1317127134117,1075.0000476837147,3.857142857142857,3.4285714285714284,1.4285714285714286,1.0,4.285714285714286,1.0,4.285714285714286,0.0,5.285714285714286,1.2857142857142858,5.0,0.14285714285714285,4.714285714285714,1.0,4.714285714285714,0.0,sub-06,ses-01,OFF,01
ds005906/sub-06/ses-01/func/sub-06_ses-01_task-restOFF_acq-38slices_run-02_bold.nii.gz,2.1500000953674316,163,25,6,13.975000619888306,0.3928876295809609,0.9383516043172961,0.3467475915359957,0.5949890312586543,0.8713952502302551,0.8012242779539254,1.7561053989897562,52.608612921734824,6,24,4.5,1.4142135623730951,1.75,1.2597446256043843,3.75,1.9392961520142795,0.3333333333333333,0.16666666666666666,0.5,2.0,2.1739130434782608,1.0842391304347827,0.041666666666666664,1.7916666666666667,464.713562279939,1075.000047683715,4.0,3.6666666666666665,1.3333333333333333,1.0,4.5,1.0,4.5,0.0,5.0,1.0,5.0,0.0,4.5,1.3333333333333333,4.166666666666667,0.3333333333333333,sub-06,ses-01,OFF,02
ds005906/sub-06/ses-01/func/sub-06_ses-01_task-restON_acq-38slices_run-01_bold.nii.gz,2.1500000953674316,163,25,6,13.706250607967377,0.323174001999325,0.8146034397898061,0.5818057257819943,0.7759628527378692,0.9143645755971499,0.706068945452395,1.967672790311497,55.55494612912993,6,24,4.5,1.1420804814403216,1.7083333333333333,1.0417028979206269,3.7916666666666665,1.8172881532338392,0.375,0.20833333333333334,1.0,2.2,2.130434782608696,1.059782608695652,0.041666666666666664,1.8333333333333333,243.55469830334184,1075.0000476837163,3.5,3.1666666666666665,1.3333333333333333,1.0,5.333333333333333,1.0,5.333333333333333,0.0,4.833333333333333,1.5,4.333333333333333,0.3333333333333333,4.333333333333333,1.1666666666666667,4.166666666666667,0.16666666666666666,sub-06,ses-01,ON,01
ds005906/sub-06/ses-01/func/sub-06_ses-01_task-restON_acq-38slices_run-02_bold.nii.gz,2.1500000953674316,163,25,6,13.795833945274353,0.35572584761066556,0.9342726013987858,0.35765833259596225,0.5826874371961582,0.8766142269435736,0.6369261654052942,2.007137877772694,59.00299271425975,6,24,4.583333333333333,1.5580552724098262,1.8333333333333333,1.2394482175782784,3.75,2.211629342323457,0.375,0.20833333333333334,0.4,1.8,1.7826086956521738,0.8994565217391305,0.041666666666666664,1.7916666666666667,352.7343906462194,1075.000047683716,3.8333333333333335,3.5,1.3333333333333333,1.0,4.0,1.0,4.0,0.0,4.833333333333333,1.8333333333333333,4.0,0.5,5.666666666666667,1.0,5.666666666666667,0.0,sub-06,ses-01,ON,02
ds005906/sub-12/ses-01/func/sub-12_ses-01_task-restOFF_acq-38slices_run-01_bold.nii.gz,2.1500000953674316,163,27,6,12.817308260844303,0.3839224687599444,0.8842313405266242,0.46848846815359513,0.8548647163933627,0.9077062273397131,0.7591070344127829,2.2710445912157073,73.35605257751939,6,24,4.5,1.103354568734741,1.6666666666666667,1.1293194051465598,3.8333333333333335,1.8097962092016273,0.3333333333333333,0.20833333333333334,0.4,1.8,1.9565217391304348,1.0271739130434783,0.041666666666666664,1.875,512.3047102242712,1075.0000476837188,3.6666666666666665,3.3333333333333335,1.3333333333333333,1.0,4.666666666666667,1.0,4.666666666666667,0.0,4.5,1.3333333333333333,4.166666666666667,0.3333333333333333,5.166666666666667,1.0,5.166666666666667,0.0,sub-12,ses-01,OFF,01
ds005906/sub-12/ses-01/func/sub-12_ses-01_task-restOFF_acq-38slices_run-02_bold.nii.gz,2.1500000953674316,163,27,6,12.569231326763447,0.49266081784574994,0.9435029888269759,0.33238516318168565,0.741407253218674,0.8797941789686924,0.8080475986651839,2.5085264125153213,69.85752333719908,6,24,4.708333333333333,1.1970676733137326,1.8333333333333333,1.2394482175782782,3.875,1.9849980834510514,0.375,0.20833333333333334,0.6,1.8,2.0869565217391304,1.0190217391304348,0.041666666666666664,1.9166666666666667,383.5286628454923,1075.0000476837183,4.0,3.6666666666666665,1.3333333333333333,1.0,5.333333333333333,1.0,5.333333333333333,0.0,4.666666666666667,1.5,4.166666666666667,0.3333333333333333,4.833333333333333,1.1666666666666667,4.666666666666667,0.16666666666666666,sub-12,ses-01,OFF,02
