frontend,condition,change,feature,n,rho,p,q_global
beta_global,early_abrupt,True,occ_L6,30,-0.35545169423111594,0.05389918607280943,0.9982245823548548
beta_global,early_abrupt,True,occ_L7,30,-0.03982876082552326,0.8344761915560426,0.9982245823548548
beta_global,early_abrupt,True,occ_L8,30,0.07165319013215261,0.7067171641250571,0.9982245823548548
beta_global,early_abrupt,True,occ_L9,30,-0.0015922139910122574,0.9933374737099036,1.0
beta_global,early_abrupt,True,occ_L10,30,0.25064300673431156,0.1815703371339399,0.9982245823548548
beta_global,early_abrupt,True,occ_L11,30,-0.18705161843111243,0.322290472274081,0.9982245823548548
beta_global,late_abrupt,True,mean_H,30,0.0466540500363407,0.806603699581204,0.9982245823548548
beta_global,late_abrupt,True,sd_H,30,-0.03759733036707453,0.8436332422166453,0.9982245823548548
beta_global,late_abrupt,True,mean_D,30,-0.047856569058205484,0.8017159158051631,0.9982245823548548
beta_global,late_abrupt,True,sd_D,30,-0.047862169920657595,0.8016931674255544,0.9982245823548548
beta_global,late_abrupt,True,mean_lambda,30,0.012810517749579267,0.9464326475941597,0.9982245823548548
beta_global,late_abrupt,True,sd_lambda,30,-0.010011123470522802,0.9581267661503258,0.9982245823548548
beta_global,late_abrupt,True,multilevel,30,-0.043640981992231,0.8188816963377921,0.9982245823548548
beta_global,late_abrupt,True,pivot_rate,30,-0.1305106155967049,0.49182395186477534,0.9982245823548548
beta_global,late_abrupt,True,compound_pivot_fraction,30,-0.0374790855650084,0.844119048446523,0.9982245823548548
beta_global,late_abrupt,True,pivot_depth,30,0.10191366518443686,0.5920388325915406,0.9982245823548548
beta_global,late_abrupt,True,tree_span_events,30,-0.3219132369299221,0.08277818094857309,0.9982245823548548
beta_global,late_abrupt,True,tree_span_time,30,-0.2640711902113459,0.15851210221673634,0.9982245823548548
beta_global,late_abrupt,True,tree_root_fraction,30,0.0029716041168577362,0.9875658356297324,1.0
beta_global,late_abrupt,True,tree_ascending_fraction,30,0.031156114580327042,0.8701741136065132,0.9982245823548548
beta_global,late_abrupt,True,occ_L2,30,-0.2684479117798355,0.15147090040714356,0.9982245823548548
beta_global,late_abrupt,True,occ_L3,30,-0.008451532280609818,0.9646456127078178,1.0
beta_global,late_abrupt,True,occ_L4,30,-0.0663113996559898,0.7277252777745121,0.9982245823548548
beta_global,late_abrupt,True,occ_L5,30,0.09138877136916311,0.6310178730777171,0.9982245823548548
beta_global,late_abrupt,True,occ_L6,30,0.30560554516701677,0.1005265632559835,0.9982245823548548
beta_global,late_abrupt,True,occ_L7,30,0.1574414491806186,0.4060297994418297,0.9982245823548548
beta_global,late_abrupt,True,occ_L8,30,0.14129057970501233,0.45642572853960567,0.9982245823548548
beta_global,late_abrupt,True,occ_L9,30,0.024871163519241055,0.8962052747701448,0.9982245823548548
beta_global,late_abrupt,True,occ_L10,30,0.5314720953924347,0.0025087944211114473,0.41979866880406097
beta_global,late_abrupt,True,occ_L11,30,-0.0536130654907002,0.7784224222840728,0.9982245823548548
beta_global,early_gradual,True,mean_H,30,-0.2163456305981145,0.2508506855013362,0.9982245823548548
beta_global,early_gradual,True,sd_H,30,-0.19510567296996661,0.3015097053133121,0.9982245823548548
beta_global,early_gradual,True,mean_D,30,0.03519675537113551,0.8535067319976453,0.9982245823548548
beta_global,early_gradual,True,sd_D,30,-0.010141437988293282,0.957582186001763,0.9982245823548548
beta_global,early_gradual,True,mean_lambda,30,-0.18042099236234346,0.3400447977922215,0.9982245823548548
beta_global,early_gradual,True,sd_lambda,30,-0.11724137931034483,0.5372314116750956,0.9982245823548548
beta_global,early_gradual,True,multilevel,30,-0.06075326939652563,0.7497912527129612,0.9982245823548548
beta_global,early_gradual,True,pivot_rate,30,-0.29545308323259856,0.11293888356407976,0.9982245823548548
beta_global,early_gradual,True,compound_pivot_fraction,30,-0.20874744676946946,0.26828315783516393,0.9982245823548548
beta_global,early_gradual,True,pivot_depth,30,-0.06343907493121068,0.7391031228877059,0.9982245823548548
beta_global,early_gradual,True,tree_span_events,30,-0.14152202937249667,0.45568088967755194,0.9982245823548548
beta_global,early_gradual,True,tree_span_time,30,-0.19955506117908786,0.29039998578440523,0.9982245823548548
beta_global,early_gradual,True,tree_root_fraction,30,-0.20515566603415245,0.27679094833887324,0.9982245823548548
beta_global,early_gradual,True,tree_ascending_fraction,30,-0.04785221574119666,0.8017335972825098,0.9982245823548548
beta_global,early_gradual,True,occ_L2,30,0.09350192732038962,0.623108997781993,0.9982245823548548
beta_global,early_gradual,True,occ_L3,30,0.1233862876963014,0.5159586925226542,0.9982245823548548
beta_global,early_gradual,True,occ_L4,30,-0.0599237432571543,0.7531016458657163,0.9982245823548548
beta_global,early_gradual,True,occ_L5,30,0.048383615251150605,0.7995759713096122,0.9982245823548548
beta_global,early_gradual,True,occ_L6,30,-0.021791535404421206,0.9090009139942843,0.9982245823548548
beta_global,early_gradual,True,occ_L7,30,-0.10965565128227395,0.5640529708546207,0.9982245823548548
beta_global,early_gradual,True,occ_L8,30,0.05323323390823963,0.7799538512695097,0.9982245823548548
beta_global,early_gradual,True,occ_L9,30,0.01484375,0.9379457727601962,0.9982245823548548
beta_global,early_gradual,True,occ_L10,30,0.199394942927903,0.2907952089595653,0.9982245823548548
beta_global,early_gradual,True,occ_L11,30,0.1516806631145809,0.42363359895577934,0.9982245823548548
beta_global,late_gradual,True,mean_H,30,-0.11103686999089904,0.5591242202885753,0.9982245823548548
beta_global,late_gradual,True,sd_H,30,-0.16129032258064516,0.39450240707300044,0.9982245823548548
beta_global,late_gradual,True,mean_D,30,-0.047077517471939834,0.8048816404306297,0.9982245823548548
beta_global,late_gradual,True,sd_D,30,-0.09736079746210083,0.6087724698931398,0.9982245823548548
beta_global,late_gradual,True,mean_lambda,30,-0.11635677117787893,0.5403277060183208,0.9982245823548548
beta_global,late_gradual,True,sd_lambda,30,-0.11679644048943269,0.538787726926442,0.9982245823548548
beta_global,late_gradual,True,multilevel,30,-0.09184024832506164,0.6293247398644538,0.9982245823548548
beta_global,late_gradual,True,pivot_rate,30,0.09732227162812064,0.6089149134866918,0.9982245823548548
beta_global,late_gradual,True,compound_pivot_fraction,30,0.14712804933161994,0.43783877039788044,0.9982245823548548
beta_global,late_gradual,True,pivot_depth,30,-0.12059183521056235,0.5255811891084083,0.9982245823548548
beta_global,late_gradual,True,tree_span_events,30,0.03382663868721222,0.8591518165908485,0.9982245823548548
beta_global,late_gradual,True,tree_span_time,30,0.07452725250278086,0.6954997391980633,0.9982245823548548
beta_global,late_gradual,True,tree_root_fraction,30,-0.06113148291644097,0.7482833553938538,0.9982245823548548
beta_global,late_gradual,True,tree_ascending_fraction,30,0.011800067450873815,0.9506525440185938,0.9982245823548548
beta_global,late_gradual,True,occ_L2,30,,,
beta_global,late_gradual,True,occ_L3,30,0.0,1.0,1.0
beta_global,late_gradual,True,occ_L4,30,-0.02521375370053924,0.8947833540619626,0.9982245823548548
beta_global,late_gradual,True,occ_L5,30,-0.060665278645977525,0.7501421924083436,0.9982245823548548
beta_global,late_gradual,True,occ_L6,30,-0.004005838462349748,0.983238784698913,1.0
beta_global,late_gradual,True,occ_L7,30,-0.04310344827586206,0.8210766088013071,0.9982245823548548
beta_global,late_gradual,True,occ_L8,30,-0.14284958487799004,0.45142113723519667,0.9982245823548548
beta_global,late_gradual,True,occ_L9,30,-0.020462938170604763,0.9145282282561494,0.9982245823548548
beta_global,late_gradual,True,occ_L10,30,0.05258447606466672,0.7825714189067309,0.9982245823548548
beta_global,late_gradual,True,occ_L11,30,0.05834942476989813,0.7593960549213515,0.9982245823548548
mu_central,baseline,False,mean_H,30,0.0668456244615115,0.7256152687365183,0.989854645308112
mu_central,baseline,False,sd_H,30,0.02536997901540916,0.8941350466337884,0.9917264923863099
mu_central,baseline,False,mean_D,30,-0.2410522128025111,0.19941606782083296,0.9894404911404886
mu_central,baseline,False,sd_D,30,-0.2410522128025111,0.19941606782083296,0.9894404911404886
mu_central,baseline,False,mean_lambda,30,0.07185967831253598,0.7059092000304462,0.989854645308112
mu_central,baseline,False,sd_lambda,30,-0.04539385960180157,0.8117335657722274,0.989854645308112
mu_central,baseline,False,multilevel,30,-0.22017886155183247,0.24234649358015017,0.9894404911404886
mu_central,baseline,False,pivot_rate,30,0.33663755577780424,0.06891169147727583,0.9894404911404886
mu_central,baseline,False,compound_pivot_fraction,30,-0.014537516071630499,0.9392236141421089,0.9920481792692906
mu_central,baseline,False,pivot_depth,30,-0.07319259077226861,0.7007012416859806,0.989854645308112
mu_central,baseline,False,tree_span_events,30,-0.12933055062588653,0.4957815928157971,0.989854645308112
mu_central,baseline,False,tree_span_time,30,-0.06295884315906564,0.7410107692024196,0.989854645308112
mu_central,baseline,False,tree_root_fraction,30,0.38161594999222054,0.03744580767294696,0.9894404911404886
mu_central,baseline,False,tree_ascending_fraction,30,0.2883803490866599,0.12223724804562855,0.9894404911404886
mu_central,baseline,False,occ_L2,30,,,
mu_central,baseline,False,occ_L3,30,-0.19355709889203537,0.3054382433982008,0.9894404911404886
mu_central,baseline,False,occ_L4,30,-0.16247209048715922,0.3910009467976186,0.9894404911404886
mu_central,baseline,False,occ_L5,30,-0.4108388738263622,0.024116741644912485,0.9894404911404886
mu_central,baseline,False,occ_L6,30,0.18600595228571123,0.3250516943424139,0.9894404911404886
mu_central,baseline,False,occ_L7,30,0.08514874660510215,0.6546037799882894,0.989854645308112
mu_central,baseline,False,occ_L8,30,0.01846000024613334,0.9228682874680606,0.9920481792692906
mu_central,baseline,False,occ_L9,30,0.04570297486873577,0.8104745320822917,0.989854645308112
mu_central,baseline,False,occ_L10,30,-0.3359933865217155,0.0694778808236528,0.9894404911404886
mu_central,baseline,False,occ_L11,30,-0.09767981665821909,0.6075934826941629,0.989854645308112
mu_central,early_abrupt,False,mean_H,30,0.290532302245353,0.119350264463733,0.9894404911404886
mu_central,early_abrupt,False,sd_H,30,0.18715208658124008,0.3220259366340308,0.9894404911404886
mu_central,early_abrupt,False,mean_D,30,-0.16554413655790867,0.3819826739707267,0.9894404911404886
mu_central,early_abrupt,False,sd_D,30,-0.16554413655790867,0.3819826739707267,0.9894404911404886
mu_central,early_abrupt,False,mean_lambda,30,0.2897886595615926,0.12034214128512825,0.9894404911404886
mu_central,early_abrupt,False,sd_lambda,30,0.0413048329099584,0.8284304433426222,0.989854645308112
mu_central,early_abrupt,False,multilevel,30,-0.16574838603294897,0.3813873901190282,0.9894404911404886
mu_central,early_abrupt,False,pivot_rate,30,-0.18276518874694997,0.3337014318299886,0.9894404911404886
mu_central,early_abrupt,False,compound_pivot_fraction,30,0.17974781785335822,0.34187980901204723,0.9894404911404886
mu_central,early_abrupt,False,pivot_depth,30,0.2731948331346902,0.14409178451110993,0.9894404911404886
mu_central,early_abrupt,False,tree_span_events,30,0.1365309613532622,0.4718854194991597,0.9894404911404886
mu_central,early_abrupt,False,tree_span_time,30,0.07764182424916574,0.6834144011145574,0.989854645308112
mu_central,early_abrupt,False,tree_root_fraction,30,-0.09022553486075233,0.6353886799596616,0.989854645308112
mu_central,early_abrupt,False,tree_ascending_fraction,30,0.1443898113850125,0.44650579054954637,0.9894404911404886
mu_central,early_abrupt,False,occ_L2,30,,,
mu_central,early_abrupt,False,occ_L3,30,-0.0890870806374748,0.6396780287996932,0.989854645308112
mu_central,early_abrupt,False,occ_L4,30,-0.017197979012252743,0.928127409499871,0.9920481792692906
mu_central,early_abrupt,False,occ_L5,30,0.017549719733213773,0.9266613202530071,0.9920481792692906
mu_central,early_abrupt,False,occ_L6,30,0.08141568815237707,0.6688731919153925,0.989854645308112
mu_central,early_abrupt,False,occ_L7,30,0.17682059668760114,0.34992856762734736,0.9894404911404886
mu_central,early_abrupt,False,occ_L8,30,0.10699551415706625,0.5736007315408391,0.989854645308112
mu_central,early_abrupt,False,occ_L9,30,0.07729358001466577,0.6847619424106729,0.989854645308112
mu_central,early_abrupt,False,occ_L10,30,-0.15628339235624142,0.40953500886193983,0.9894404911404886
mu_central,early_abrupt,False,occ_L11,30,0.309127005661358,0.0964706689377682,0.9894404911404886
mu_central,late_abrupt,False,mean_H,30,-0.015334429925776834,0.9358985982896002,0.9920481792692906
mu_central,late_abrupt,False,sd_H,30,0.04061422079221204,0.8312579027982224,0.989854645308112
mu_central,late_abrupt,False,mean_D,30,-0.14843920329164606,0.43372135896117836,0.9894404911404886
mu_central,late_abrupt,False,sd_D,30,-0.14843920329164606,0.43372135896117836,0.9894404911404886
mu_central,late_abrupt,False,mean_lambda,30,-0.048961265438205157,0.7972321949499226,0.989854645308112
mu_central,late_abrupt,False,sd_lambda,30,0.04817534490431688,0.8004214339534286,0.989854645308112
mu_central,late_abrupt,False,multilevel,30,-0.14867525836251316,0.4329823309193521,0.9894404911404886
mu_central,late_abrupt,False,pivot_rate,30,-0.2557362541405205,0.17256296390057532,0.9894404911404886
mu_central,late_abrupt,False,compound_pivot_fraction,30,-0.11495952966926587,0.5452354317340544,0.989854645308112
mu_central,late_abrupt,False,pivot_depth,30,0.0967354587245257,0.6110862982769345,0.989854645308112
mu_central,late_abrupt,False,tree_span_events,30,-0.09751478166106557,0.6082032760963679,0.989854645308112
mu_central,late_abrupt,False,tree_span_time,30,-0.07498053222501753,0.693736260198617,0.989854645308112
mu_central,late_abrupt,False,tree_root_fraction,30,0.12584720386027037,0.5075568712930261,0.989854645308112
mu_central,late_abrupt,False,tree_ascending_fraction,30,-0.1804494564271648,0.33996733913325383,0.9894404911404886
mu_central,late_abrupt,False,occ_L2,30,,,
mu_central,late_abrupt,False,occ_L3,30,-0.06182216944833071,0.7455320120788225,0.989854645308112
mu_central,late_abrupt,False,occ_L4,30,0.04165625390462311,0.8269924822371001,0.989854645308112
mu_central,late_abrupt,False,occ_L5,30,0.3494601312936323,0.05836942492752446,0.9894404911404886
mu_central,late_abrupt,False,occ_L6,30,-0.07747122768178284,0.6840744107287036,0.989854645308112
mu_central,late_abrupt,False,occ_L7,30,-0.029198937407421095,0.8782674342272672,0.989854645308112
mu_central,late_abrupt,False,occ_L8,30,0.2612277129790265,0.16321032528199864,0.9894404911404886
mu_central,late_abrupt,False,occ_L9,30,0.24077741769490235,0.1999446026226594,0.9894404911404886
mu_central,late_abrupt,False,occ_L10,30,0.46249058226095696,0.010073364402999838,0.8360892454489866
mu_central,late_abrupt,False,occ_L11,30,0.02598859701465933,0.8915685516924852,0.9917264923863099
mu_central,early_gradual,False,mean_H,30,0.048837759599655084,0.7977331669978188,0.989854645308112
mu_central,early_gradual,False,sd_H,30,0.3167148898286224,0.08815303370700153,0.9894404911404886
mu_central,early_gradual,False,mean_D,30,-0.05912872714081428,0.7562783526459941,0.989854645308112
mu_central,early_gradual,False,sd_D,30,-0.06369116748867334,0.7381023306025157,0.989854645308112
mu_central,early_gradual,False,mean_lambda,30,0.03696259280560221,0.8462417028211386,0.989854645308112
mu_central,early_gradual,False,sd_lambda,30,0.25681541433108457,0.17069577491660248,0.9894404911404886
mu_central,early_gradual,False,multilevel,30,-0.05454216000411254,0.7746798775052746,0.989854645308112
mu_central,early_gradual,False,pivot_rate,30,0.21262899437981198,0.25928197146042054,0.9894404911404886
mu_central,early_gradual,False,compound_pivot_fraction,30,0.20475712859427928,0.2777455474608904,0.9894404911404886
mu_central,early_gradual,False,pivot_depth,30,0.23700980594900858,0.2072887869325668,0.9894404911404886
mu_central,early_gradual,False,tree_span_events,30,0.14874652641564715,0.4327593443173441,0.9894404911404886
mu_central,early_gradual,False,tree_span_time,30,0.11902113459399331,0.5310275921265403,0.989854645308112
mu_central,early_gradual,False,tree_root_fraction,30,-0.2121698238596078,0.26033633170848886,0.9894404911404886
mu_central,early_gradual,False,tree_ascending_fraction,30,-0.010280481410799975,0.9570011486851447,0.9960140231547012
mu_central,early_gradual,False,occ_L2,30,-0.049629166698546515,0.7945243850399184,0.989854645308112
mu_central,early_gradual,False,occ_L3,30,-0.014869341052158973,0.9378389941792091,0.9920481792692906
mu_central,early_gradual,False,occ_L4,30,0.19715247883845535,0.2963662422257502,0.9894404911404886
mu_central,early_gradual,False,occ_L5,30,-0.2059314954051796,0.2749387076545547,0.9894404911404886
mu_central,early_gradual,False,occ_L6,30,-0.18521224717351978,0.3271572613941486,0.9894404911404886
mu_central,early_gradual,False,occ_L7,30,0.17530756500681038,0.35413300146704957,0.9894404911404886
mu_central,early_gradual,False,occ_L8,30,-0.13460018972540547,0.4782335775579937,0.9894404911404886
mu_central,early_gradual,False,occ_L9,30,0.028758998723212782,0.8800883551424825,0.989854645308112
mu_central,early_gradual,False,occ_L10,30,-0.0894681757952262,0.638240901280853,0.989854645308112
mu_central,early_gradual,False,occ_L11,30,-0.05226855504301179,0.7838469222614303,0.989854645308112
mu_central,late_gradual,False,mean_H,30,-0.09984335782216687,0.5996233263184841,0.989854645308112
mu_central,late_gradual,False,sd_H,30,-0.5548013832053951,0.0014633614925706417,0.28340434239451423
mu_central,late_gradual,False,mean_D,30,-0.23330408102266664,0.21469074057709034,0.9894404911404886
mu_central,late_gradual,False,sd_D,30,-0.23330408102266664,0.21469074057709034,0.9894404911404886
mu_central,late_gradual,False,mean_lambda,30,-0.16834452322829613,0.3738679601960674,0.9894404911404886
mu_central,late_gradual,False,sd_lambda,30,-0.5963506898086338,0.0005053129644758212,0.14679341618022607
mu_central,late_gradual,False,multilevel,30,-0.23343365841728456,0.21442891977556616,0.9894404911404886
mu_central,late_gradual,False,pivot_rate,30,-0.08462500767870912,0.6565987075340379,0.989854645308112
mu_central,late_gradual,False,compound_pivot_fraction,30,-0.12615174502778534,0.5065218799604796,0.989854645308112
mu_central,late_gradual,False,pivot_depth,30,-0.28879286087480144,0.12167987983406407,0.9894404911404886
mu_central,late_gradual,False,tree_span_events,30,-0.21708116626623736,0.24920380189690805,0.9894404911404886
mu_central,late_gradual,False,tree_span_time,30,-0.16974416017797553,0.36985030900798976,0.9894404911404886
mu_central,late_gradual,False,tree_root_fraction,30,0.15020725097606616,0.42820282875460464,0.9894404911404886
mu_central,late_gradual,False,tree_ascending_fraction,30,-0.09162105605775073,0.6301465274702466,0.989854645308112
mu_central,late_gradual,False,occ_L2,30,,,
mu_central,late_gradual,False,occ_L3,30,-0.07283570407292297,0.7020943785533923,0.989854645308112
mu_central,late_gradual,False,occ_L4,30,-0.3902242428384402,0.03301777959095196,0.9894404911404886
mu_central,late_gradual,False,occ_L5,30,-0.15442345653518322,0.41520011449326133,0.9894404911404886
mu_central,late_gradual,False,occ_L6,30,0.0908767983115516,0.6329400963675178,0.989854645308112
mu_central,late_gradual,False,occ_L7,30,-0.052980806590611995,0.7809720507121983,0.989854645308112
mu_central,late_gradual,False,occ_L8,30,0.3664389459015268,0.04640673670995137,0.9894404911404886
mu_central,late_gradual,False,occ_L9,30,-0.06976748809681965,0.7141100530961262,0.989854645308112
mu_central,late_gradual,False,occ_L10,30,-0.055845303640103906,0.7694389469242311,0.989854645308112
mu_central,late_gradual,False,occ_L11,30,0.20348693473708196,0.28080210885015777,0.9894404911404886
mu_central,early_abrupt,True,mean_H,30,0.09125348699207116,0.6315255750193065,0.9982245823548548
mu_central,early_abrupt,True,sd_H,30,0.04382647385984427,0.8181245874258031,0.9982245823548548
mu_central,early_abrupt,True,mean_D,30,-0.3552175682629815,0.054068636754282993,0.9982245823548548
mu_central,early_abrupt,True,sd_D,30,-0.33949482343822657,0.0664433775612372,0.9982245823548548
mu_central,early_abrupt,True,mean_lambda,30,0.05459002324579012,0.7744872097290102,0.9982245823548548
mu_central,early_abrupt,True,sd_lambda,30,-0.08209121245828699,0.6662824640597909,0.9982245823548548
mu_central,early_abrupt,True,multilevel,30,-0.32479029464603026,0.07991336987933172,0.9982245823548548
mu_central,early_abrupt,True,pivot_rate,30,0.06733499039479336,0.7236841630250699,0.9982245823548548
mu_central,early_abrupt,True,compound_pivot_fraction,30,0.3632412760532607,0.04849619513138942,0.9982245823548548
mu_central,early_abrupt,True,pivot_depth,30,0.26962043584343015,0.14962342049559813,0.9982245823548548
mu_central,early_abrupt,True,tree_span_events,30,0.03181666500942881,0.867445462306553,0.9982245823548548
mu_central,early_abrupt,True,tree_span_time,30,0.041156840934371525,0.829036166887799,0.9982245823548548
mu_central,early_abrupt,True,tree_root_fraction,30,0.29299505660365327,0.11610863292572057,0.9982245823548548
mu_central,early_abrupt,True,tree_ascending_fraction,30,0.0465116281949168,0.807183067335709,0.9982245823548548
mu_central,early_abrupt,True,occ_L2,30,,,
mu_central,early_abrupt,True,occ_L3,30,-0.11944788029857265,0.5295451786754463,0.9982245823548548
mu_central,early_abrupt,True,occ_L4,30,-0.21123433525197183,0.26249309196429427,0.9982245823548548
mu_central,early_abrupt,True,occ_L5,30,-0.5402208496117162,0.0020588601310975157,0.41979866880406097
mu_central,early_abrupt,True,occ_L6,30,0.391827839565366,0.03224173985954124,0.9982245823548548
mu_central,early_abrupt,True,occ_L7,30,0.41593371136144947,0.022251217797681428,0.9982245823548548
mu_central,early_abrupt,True,occ_L8,30,0.10723765078166583,0.572728667848747,0.9982245823548548
mu_central,early_abrupt,True,occ_L9,30,0.1135910880606648,0.5500621760696545,0.9982245823548548
mu_central,early_abrupt,True,occ_L10,30,-0.2794892760225935,0.1347134695675924,0.9982245823548548
mu_central,early_abrupt,True,occ_L11,30,-0.17400375861811498,0.3577801206776906,0.9982245823548548
mu_central,late_abrupt,True,mean_H,30,0.020489978236466547,0.9144156946318269,0.9982245823548548
mu_central,late_abrupt,True,sd_H,30,0.03848720800889878,0.8399790148573765,0.9982245823548548
mu_central,late_abrupt,True,mean_D,30,-0.04652623793551754,0.8071236307434012,0.9982245823548548
mu_central,late_abrupt,True,sd_D,30,-0.016752305650258807,0.9299853497546229,0.9982245823548548
mu_central,late_abrupt,True,mean_lambda,30,0.028173730556390553,0.8825117275301506,0.9982245823548548
mu_central,late_abrupt,True,sd_lambda,30,0.040266963292547274,0.8326804047464437,0.9982245823548548
mu_central,late_abrupt,True,multilevel,30,-0.14265952859934936,0.45202966499480784,0.9982245823548548
mu_central,late_abrupt,True,pivot_rate,30,-0.0368230157038396,0.846815511067909,0.9982245823548548
mu_central,late_abrupt,True,compound_pivot_fraction,30,0.14115288178428886,0.45686916732658756,0.9982245823548548
mu_central,late_abrupt,True,pivot_depth,30,-0.07743658402660268,0.6842084691324897,0.9982245823548548
mu_central,late_abrupt,True,tree_span_events,30,-0.010011123470522802,0.9581267661503258,0.9982245823548548
mu_central,late_abrupt,True,tree_span_time,30,-0.10834260289210233,0.5687567157299825,0.9982245823548548
mu_central,late_abrupt,True,tree_root_fraction,30,-0.06794681347667735,0.7212721625646602,0.9982245823548548
mu_central,late_abrupt,True,tree_ascending_fraction,30,-0.26148881879917335,0.1627748146661834,0.9982245823548548
mu_central,late_abrupt,True,occ_L2,30,,,
mu_central,late_abrupt,True,occ_L3,30,0.19317788069965297,0.3064051409113631,0.9982245823548548
mu_central,late_abrupt,True,occ_L4,30,-0.13140819457338454,0.4888244663878958,0.9982245823548548
mu_central,late_abrupt,True,occ_L5,30,-0.33102889185197204,0.07396334631795679,0.9982245823548548
mu_central,late_abrupt,True,occ_L6,30,0.0,1.0,1.0
mu_central,late_abrupt,True,occ_L7,30,0.1042406627095522,0.5835640422988911,0.9982245823548548
mu_central,late_abrupt,True,occ_L8,30,0.13654755256989967,0.47183106043075057,0.9982245823548548
mu_central,late_abrupt,True,occ_L9,30,0.31459622615817695,0.09041834825458846,0.9982245823548548
mu_central,late_abrupt,True,occ_L10,30,-0.19024723423697829,0.3139420081269215,0.9982245823548548
mu_central,late_abrupt,True,occ_L11,30,-0.0943188931100371,0.6200622707797959,0.9982245823548548
mu_central,early_gradual,True,mean_H,30,0.06385825130490351,0.737439248918832,0.9982245823548548
mu_central,early_gradual,True,sd_H,30,0.2004449388209121,0.2882097110386694,0.9982245823548548
mu_central,early_gradual,True,mean_D,30,-0.06660644621763,0.7265597003400803,0.9982245823548548
mu_central,early_gradual,True,sd_D,30,-0.06505038266145277,0.732713592688345,0.9982245823548548
mu_central,early_gradual,True,mean_lambda,30,0.08208041442657231,0.6663238464983454,0.9982245823548548
mu_central,early_gradual,True,sd_lambda,30,0.13370411568409346,0.4811946817578922,0.9982245823548548
mu_central,early_gradual,True,multilevel,30,-0.060014828370335664,0.7527379411822609,0.9982245823548548
mu_central,early_gradual,True,pivot_rate,30,0.2930171924619065,0.11607979595255706,0.9982245823548548
mu_central,early_gradual,True,compound_pivot_fraction,30,0.04115557863458557,0.8290413338296923,0.9982245823548548
mu_central,early_gradual,True,pivot_depth,30,-0.004008908685968819,0.983225940068517,1.0
mu_central,early_gradual,True,tree_span_events,30,-0.13015908412948152,0.4930012212365314,0.9982245823548548
mu_central,early_gradual,True,tree_span_time,30,-0.11635150166852058,0.540346175533803,0.9982245823548548
mu_central,early_gradual,True,tree_root_fraction,30,0.1963200774321379,0.2984512659026169,0.9982245823548548
mu_central,early_gradual,True,tree_ascending_fraction,30,-0.010234731401634443,0.9571923273298819,0.9982245823548548
mu_central,early_gradual,True,occ_L2,30,0.09350192732038962,0.623108997781993,0.9982245823548548
mu_central,early_gradual,True,occ_L3,30,0.057799474430107266,0.7615984340181089,0.9982245823548548
mu_central,early_gradual,True,occ_L4,30,0.02064213070671099,0.9137825064673383,0.9982245823548548
mu_central,early_gradual,True,occ_L5,30,-0.340227698231654,0.06582149509063644,0.9982245823548548
mu_central,early_gradual,True,occ_L6,30,0.1285048838543201,0.4985601925338801,0.9982245823548548
mu_central,early_gradual,True,occ_L7,30,0.08592624697181538,0.6516465700912876,0.9982245823548548
mu_central,early_gradual,True,occ_L8,30,-0.011503502590170918,0.9518913273928576,0.9982245823548548
mu_central,early_gradual,True,occ_L9,30,0.028807506222920578,0.879887551405953,0.9982245823548548
mu_central,early_gradual,True,occ_L10,30,-0.11170044736033276,0.5567633576354466,0.9982245823548548
mu_central,early_gradual,True,occ_L11,30,-0.19781479795317872,0.2947138435322057,0.9982245823548548
mu_central,late_gradual,True,mean_H,30,-0.04630454255434375,0.8080256638257313,0.9982245823548548
mu_central,late_gradual,True,sd_H,30,-0.4189098998887653,0.021217465299098882,0.9982245823548548
mu_central,late_gradual,True,mean_D,30,-0.19701645824327743,0.2967063193793675,0.9982245823548548
mu_central,late_gradual,True,sd_D,30,-0.20332244498024618,0.28119950523654713,0.9982245823548548
mu_central,late_gradual,True,mean_lambda,30,-0.06702294140451365,0.7249153602952877,0.9982245823548548
mu_central,late_gradual,True,sd_lambda,30,-0.3681868743047831,0.04529523534428923,0.9982245823548548
mu_central,late_gradual,True,multilevel,30,-0.1896402448128436,0.31551731193567284,0.9982245823548548
mu_central,late_gradual,True,pivot_rate,30,0.06867815481922135,0.7183924197212865,0.9982245823548548
mu_central,late_gradual,True,compound_pivot_fraction,30,-0.06059257312119804,0.750432205854086,0.9982245823548548
mu_central,late_gradual,True,pivot_depth,30,-0.28097886540600664,0.13256089263982188,0.9982245823548548
mu_central,late_gradual,True,tree_span_events,30,-0.3360035686211783,0.06946890333003879,0.9982245823548548
mu_central,late_gradual,True,tree_span_time,30,-0.3014460511679644,0.10548125098955911,0.9982245823548548
mu_central,late_gradual,True,tree_root_fraction,30,0.2451466520349915,0.19165498992869012,0.9982245823548548
mu_central,late_gradual,True,tree_ascending_fraction,30,-0.01157484875937879,0.9515932966115037,0.9982245823548548
mu_central,late_gradual,True,occ_L2,30,,,
mu_central,late_gradual,True,occ_L3,30,-0.2513226791792273,0.18034965489202426,0.9982245823548548
mu_central,late_gradual,True,occ_L4,30,-0.3306921339393979,0.07427552251071344,0.9982245823548548
mu_central,late_gradual,True,occ_L5,30,-0.4978705637064809,0.00511557094973335,0.5353798376078542
mu_central,late_gradual,True,occ_L6,30,-0.10590497036989155,0.5775357171976412,0.9982245823548548
