subject,condition,frontend,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,tree_ascending_fraction,occ_L1,occ_L2,occ_L3,occ_L4,occ_L5,occ_L6,occ_L7,occ_L8,occ_L9,occ_L10,occ_L11,occ_L12
S18,early_gradual,theta_global,9.208333333333334,1.1025333147551268,1.0,0.0,9.208333333333334,1.1025333147551268,0.0,0.20833333333333334,0.6,2.2,1.5714285714285714,0.5892857142857143,0.125,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.16666666666666666,0.375,0.3333333333333333,0.08333333333333333,0.0
S18,early_gradual,alpha_global,9.708333333333334,1.0826363421183323,1.0,0.0,9.708333333333334,1.0826363421183323,0.0,0.20833333333333334,0.2,1.4,1.4090909090909092,0.517578125,0.08333333333333333,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.3333333333333333,0.4166666666666667,0.20833333333333334,0.0
S18,early_gradual,beta_global,9.375,1.2445533509971602,1.0,0.0,9.375,1.2445533509971602,0.0,0.16666666666666666,0.75,2.0,1.6363636363636365,0.5639204545454546,0.08333333333333333,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.08333333333333333,0.25,0.375,0.16666666666666666,0.0
S18,early_gradual,mu_central,9.75,1.1515584902738285,1.0,0.0,9.75,1.1515584902738285,0.0,0.125,0.6666666666666666,2.0,1.5,0.5275213068181818,0.08333333333333333,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.25,0.4166666666666667,0.25,0.0
S18,early_gradual,beta_central,9.25,1.1887150534341144,1.0,0.0,9.25,1.1887150534341144,0.0,0.20833333333333334,0.8,2.0,1.7142857142857142,0.57421875,0.125,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.125,0.0
S18,late_gradual,gait,9.416666666666666,1.0598058340078627,1.0,0.0,9.416666666666666,1.0598058340078627,0.0,0.25,0.5,1.5,1.7272727272727273,0.58203125,0.08333333333333333,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.125,0.375,0.2916666666666667,0.16666666666666666,0.0
S18,late_gradual,theta_global,8.916666666666666,1.5298953265321544,1.0,0.0,8.916666666666666,1.5298953265321544,0.0,0.375,0.4444444444444444,1.7777777777777777,2.0476190476190474,0.6768973214285714,0.125,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.125,0.041666666666666664,0.16666666666666666,0.25,0.2916666666666667,0.125,0.0
S18,late_gradual,alpha_global,9.166666666666666,1.2394482175782784,1.0,0.0,9.166666666666666,1.2394482175782784,0.0,0.08333333333333333,1.0,3.0,1.6956521739130435,0.5524796195652174,0.041666666666666664,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.25,0.5,0.041666666666666664,0.0
S18,late_gradual,beta_global,9.416666666666666,1.0598058340078627,1.0,0.0,9.416666666666666,1.0598058340078627,0.0,0.20833333333333334,0.6,1.8,2.0952380952380953,0.6666666666666666,0.125,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.25,0.5,0.08333333333333333,0.0
S18,late_gradual,mu_central,9.041666666666666,1.5736738147920994,1.0,0.0,9.041666666666666,1.5736738147920994,0.0,0.20833333333333334,0.8,3.0,2.0,0.6539417613636364,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.125,0.08333333333333333,0.041666666666666664,0.25,0.375,0.125,0.0
S18,late_gradual,beta_central,8.5,1.841549442134554,1.0416666666666667,0.2041241452319315,8.458333333333334,1.9332146390351255,0.041666666666666664,0.25,1.0,3.1666666666666665,1.8571428571428572,0.6354166666666666,0.125,0.6666666666666666,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.125,0.041666666666666664,0.16666666666666666,0.25,0.20833333333333334,0.125,0.0
S19,baseline,gait,9.125,1.5126280039259057,1.0833333333333333,0.408248290463863,9.041666666666666,1.7810394294555534,0.041666666666666664,0.25,0.5,2.0,1.35,0.432421875,0.16666666666666666,0.4,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.125,0.041666666666666664,0.4166666666666667,0.16666666666666666,0.20833333333333334,0.0
