frontend,condition,feature,n,mean_change,paired_dz,p,q_fdr
beta_central,late_abrupt,tree_span_time,30,-0.04032860673570592,-0.252108893026124,0.17787272467538964,0.9875679294631581
beta_central,late_abrupt,tree_root_fraction,30,4.625929269271486e-19,9.01328057618654e-18,1.0,1.0
beta_central,late_abrupt,tree_ascending_fraction,30,-0.039856222682309636,-0.264752181637186,0.15775877584597864,0.9875679294631581
beta_central,late_abrupt,occ_L2,30,-0.0027777777777777775,-0.2627691364061218,0.16078820842587663,0.9875679294631581
beta_central,late_abrupt,occ_L3,30,-0.0013888888888888887,-0.08054623361424612,0.6623617732700398,0.9875679294631581
beta_central,late_abrupt,occ_L4,30,0.004166666666666667,0.14045601146431075,0.4479307107562469,0.9875679294631581
beta_central,late_abrupt,occ_L5,30,0.005555555555555556,0.11429375776070654,0.5362030951500086,0.9875679294631581
beta_central,late_abrupt,occ_L6,30,0.0013888888888888883,0.02378303857241706,0.8972561228064843,1.0
beta_central,late_abrupt,occ_L7,30,0.005555555555555558,0.10648567244457183,0.5642363600248033,0.9875679294631581
beta_central,late_abrupt,occ_L8,30,-4.625929269271485e-18,-4.9144890421923947e-17,0.9999999999999998,1.0
beta_central,late_abrupt,occ_L9,30,-0.006944444444444439,-0.06880349549616659,0.7090269362775704,0.9875679294631581
beta_central,late_abrupt,occ_L10,30,-0.012499999999999995,-0.1042181520704228,0.5725145639415323,0.9875679294631581
beta_central,late_abrupt,occ_L11,30,0.005555555555555556,0.06862728038819181,0.7097366081837662,0.9875679294631581
beta_central,early_gradual,mean_H,30,0.047222222222222436,0.17377726288294776,0.34905588028736373,0.9875679294631581
beta_central,early_gradual,sd_H,30,-0.05740192953852222,-0.20305541751362466,0.2751957643756022,0.9875679294631581
beta_central,early_gradual,mean_D,30,0.0,0.0,1.0,1.0
beta_central,early_gradual,sd_D,30,-0.0054648410849784616,-0.032396589224272666,0.8603936909312864,0.9888293266916746
beta_central,early_gradual,mean_lambda,30,0.04722222222222238,0.16577240579773528,0.37137644061771596,0.9875679294631581
beta_central,early_gradual,sd_lambda,30,-0.06165239507160654,-0.17929431232346713,0.33420483421023833,0.9875679294631581
beta_central,early_gradual,multilevel,30,2.312964634635743e-19,9.453208419344607e-18,1.0,1.0
beta_central,early_gradual,pivot_rate,30,0.004166666666666665,0.0450803223036937,0.8067135505290046,0.9875679294631581
beta_central,early_gradual,compound_pivot_fraction,30,-0.06637566137566138,-0.2818716968917292,0.1334621215011933,0.9875679294631581
beta_central,early_gradual,pivot_depth,30,-0.23370370370370366,-0.38980227311233295,0.04133423120534328,0.9875679294631581
beta_central,early_gradual,tree_span_events,30,-0.2032683982683983,-0.4110014394181682,0.03212540015090725,0.9875679294631581
beta_central,early_gradual,tree_span_time,30,-0.06700444737554112,-0.40212599949787214,0.03572925175067485,0.9875679294631581
beta_central,early_gradual,tree_root_fraction,30,0.0041666666666666675,0.10835539067466422,0.5574563573803145,0.9875679294631581
beta_central,early_gradual,tree_ascending_fraction,30,-0.03421356421356423,-0.23937158653532178,0.2001138487550815,0.9875679294631581
beta_central,early_gradual,occ_L2,30,-0.0027777777777777775,-0.2627691364061218,0.16078820842587663,0.9875679294631581
beta_central,early_gradual,occ_L3,30,0.0013888888888888887,0.06800881826676204,0.7122294376609519,0.9875679294631581
beta_central,early_gradual,occ_L4,30,-0.005555555555555555,-0.21204065721006785,0.2549519501875738,0.9875679294631581
beta_central,early_gradual,occ_L5,30,-0.0013888888888888883,-0.031263689283422394,0.8652256608552152,0.9888293266916746
beta_central,early_gradual,occ_L6,30,9.251858538542971e-19,2.1831249702456977e-17,0.9999999999999999,1.0
beta_central,early_gradual,occ_L7,30,0.012500000000000002,0.19268264136785918,0.29997121495989676,0.9875679294631581
beta_central,early_gradual,occ_L8,30,-0.02222222222222223,-0.2627691364061219,0.16078820842587657,0.9875679294631581
beta_central,early_gradual,occ_L9,30,0.012500000000000004,0.13356666755654256,0.47029894079215695,0.9875679294631581
beta_central,early_gradual,occ_L10,30,-0.0013888888888888905,-0.012599850279910021,0.9454535603199787,1.0
beta_central,early_gradual,occ_L11,30,0.006944444444444442,0.11033876543178699,0.5503101134245666,0.9875679294631581
beta_central,late_gradual,mean_H,30,-0.030555555555555478,-0.09074563101595555,0.6229122138901623,0.9875679294631581
beta_central,late_gradual,sd_H,30,0.023580433582980755,0.06269144456633965,0.7337931949283314,0.9875679294631581
beta_central,late_gradual,mean_D,30,0.0013888888888888987,0.04121755616415544,0.8229732745526306,0.9875679294631581
beta_central,late_gradual,sd_D,30,0.0013392970894192538,0.00917671384655892,0.9602574646376593,1.0
beta_central,late_gradual,mean_lambda,30,-0.031944444444444345,-0.09124472489954429,0.6210094841489099,0.9875679294631581
beta_central,late_gradual,sd_lambda,30,0.022954060182668753,0.05414613440839826,0.7689080473809367,0.9875679294631581
beta_central,late_gradual,multilevel,30,0.0027777777777777775,0.11429375776070655,0.5362030951500086,0.9875679294631581
beta_central,late_gradual,pivot_rate,30,-0.026388888888888892,-0.3790340405522326,0.04685961639912526,0.9875679294631581
beta_central,late_gradual,compound_pivot_fraction,30,0.0048015873015873015,0.015456984148586008,0.9331123583231609,1.0
beta_central,late_gradual,pivot_depth,30,0.04694444444444446,0.04863552557298099,0.7918255814716632,0.9875679294631581
beta_central,late_gradual,tree_span_events,30,0.01995670995670995,0.03608395948799426,0.8447055718658176,0.9888293266916746
beta_central,late_gradual,tree_span_time,30,0.012255858762312574,0.06256720805029871,0.7342997501251249,0.9875679294631581
beta_central,late_gradual,tree_root_fraction,30,-0.013888888888888892,-0.2627691364061219,0.1607882084258766,0.9875679294631581
beta_central,late_gradual,tree_ascending_fraction,30,-0.043674948240165636,-0.30012533416228004,0.11100576534236212,0.9875679294631581
beta_central,late_gradual,occ_L2,30,-0.0013888888888888887,-0.18257418583505536,0.3255819880161937,0.9875679294631581
beta_central,late_gradual,occ_L3,30,0.0027777777777777775,0.12800070621274107,0.4888355698194153,0.9875679294631581
beta_central,late_gradual,occ_L4,30,0.0013888888888888883,0.04357922277299541,0.8130221965166727,0.9875679294631581
beta_central,late_gradual,occ_L5,30,0.008333333333333333,0.18805811245074378,0.31150746011061314,0.9875679294631581
beta_central,late_gradual,occ_L6,30,-0.006944444444444443,-0.17545815065905712,0.34448512878329896,0.9875679294631581
beta_central,late_gradual,occ_L7,30,0.012500000000000004,0.19840996909707967,0.28610399872769343,0.9875679294631581
beta_central,late_gradual,occ_L8,30,-0.020833333333333332,-0.22021576527940037,0.2374998926066327,0.9875679294631581
beta_central,late_gradual,occ_L9,30,0.0069444444444444475,0.06281383789653774,0.7332942742669972,0.9875679294631581
beta_central,late_gradual,occ_L10,30,0.0013888888888888876,0.013570632358703885,0.9412586280443135,1.0
beta_central,late_gradual,occ_L11,30,-0.0027777777777777805,-0.04121755616415519,0.8229732745526317,0.9875679294631581
