subject,task,key,tr,n_volumes,n_anchors,n_peaks,n_frames,n_events,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,projection_depth_mean,projection_error_ms_mean,projection_error_ms_max,surz_mean_H,surrmean_mean_H,surz_mean_D,surrmean_mean_D,surz_mean_lambda,surrmean_mean_lambda,surz_multilevel,surrmean_multilevel,surz_pivot_rate,surrmean_pivot_rate,surz_tree_span_events,surrmean_tree_span_events,surz_tree_span_time,surrmean_tree_span_time
sub-0074,narratives,ds007070/sub-0074/ses-02/func/sub-0074_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,138,16,107,6.831775700934579,1.3905746152350331,1.1962616822429906,0.650678199692931,6.635514018691588,1.6100657631271074,0.1214953271028037,0.2803738317757009,0.6666666666666666,1.9666666666666663,2.6990291262135924,0.8129550970873787,0.0373831775700934,3.635514018691589,90.26381850920876,221.5261113824756,-0.2872568899753613,6.867041818670616,0.4750397434195982,1.1673630564654889,-0.4091275924281103,6.699678762205128,0.5866808778471206,0.1016145053768306,1.178112361408456,0.2507231982729996,-0.2794555395679859,2.775598527518469,-0.0272012835137643,0.8151902157453593
sub-0075,narratives,ds007070/sub-0075/ses-02/func/sub-0075_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,127,16,103,6.990291262135922,1.3611928565659015,1.1650485436893203,0.7014982198996433,6.825242718446602,1.7117081507813652,0.0679611650485436,0.233009708737864,0.6666666666666666,1.9583333333333333,2.98,0.921875,0.029126213592233,3.854368932038835,92.29667404380233,229.6994456002892,1.1042370133688884,6.865997105087833,-0.128386129848831,1.1718083235601555,0.861793316025165,6.694188781527677,-1.2895666472890688,0.1032635492594963,-1.133983864756707,0.2598368950884683,0.609156858541914,2.821796020957108,0.2518831381932173,0.8999193543570877
sub-0076,narratives,ds007070/sub-0076/ses-02/func/sub-0076_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,138,16,110,6.881818181818182,1.457230112119012,1.1727272727272726,0.5724419109841706,6.709090909090909,1.7470575763683216,0.1,0.2272727272727272,0.72,2.08,3.149532710280374,0.950642523364486,0.0272727272727272,3.763636363636364,93.90278339281812,229.0806250843865,0.4895840762152676,6.832656177313694,-0.2737705800535825,1.1879007182523873,0.4594681712453368,6.644755459061305,-0.5000945314667468,0.1138874325360084,-1.2908468123990011,0.2544722992256516,1.6032998780028882,2.741003914646912,1.9467000478742813,0.8122054675166408
sub-0077,narratives,ds007070/sub-0077/ses-02/func/sub-0077_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,144,16,114,6.859649122807017,1.486679456035908,1.2280701754385963,0.638514422388562,6.631578947368421,1.8254016791304684,0.1403508771929824,0.2807017543859649,0.84375,2.21875,2.5982142857142856,0.7368861607142857,0.0175438596491228,3.649122807017544,98.13199394589812,229.44409006890345,-0.558559924089425,6.9014340924534565,0.8891678999364117,1.180508754611847,-0.8622812867910996,6.720925337841608,0.9795662459341736,0.1146911510812981,0.8324769905359215,0.2565631582449504,-0.6612287882623082,2.813568302010469,-0.4907332080690469,0.7818660679782075
sub-0078,narratives,ds007070/sub-0078/ses-02/func/sub-0078_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,129,16,101,6.821782178217822,1.381275060253825,1.207920792079208,0.6052574936862545,6.6138613861386135,1.7144695799558705,0.1287128712871287,0.3069306930693069,0.6129032258064516,1.8064516129032255,2.676767676767677,0.8333333333333334,0.0198019801980198,3.6732673267326734,103.37804080081192,225.85480614194395,-0.5356527838875174,6.863812667876073,1.022812598040821,1.168968947742554,-0.8445030440958011,6.694843720133519,2.6088072977948644,0.0988418905757894,1.7644682830867702,0.2673194363399627,-0.1000072705550177,2.7067358621668114,-0.2662046551095769,0.8561689269207763
sub-0079,narratives,ds007070/sub-0079/ses-02/func/sub-0079_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,132,16,104,6.884615384615385,1.3745798461884358,1.0961538461538465,0.327367575516615,6.788461538461538,1.518002500241471,0.0865384615384615,0.3076923076923077,0.6875,1.875,2.892156862745098,0.8821997549019608,0.0192307692307692,3.855769230769231,99.09453172101084,227.49726068295868,0.0794657619763123,6.877585666156403,-1.8705502111906869,1.1711591724705177,0.7990045234023826,6.706426493685884,-0.8073086720699502,0.1050298383411483,1.7449045637333598,0.2598495477109782,0.1616126603293737,2.850571854662889,0.12068896287476,0.8721662676120577
sub-0080,narratives,ds007070/sub-0080/ses-02/func/sub-0080_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,129,16,103,6.844660194174757,1.384488873997726,1.1553398058252426,0.5379204976865395,6.689320388349515,1.6271539342535206,0.087378640776699,0.233009708737864,0.7083333333333334,2.0,3.4411764705882355,1.036764705882353,0.0097087378640776,3.737864077669903,91.60534244198686,227.4758901835232,-0.4446195757497177,6.88221329450083,-0.1936871296433616,1.1649431470660525,-0.2518570578606915,6.717270147434778,-0.3604507827289814,0.0955051246554181,-1.3341237950232057,0.2625851581881946,2.2387201509738826,2.748040841827394,1.7289440860050442,0.8618398843745511
sub-0081,narratives,ds007070/sub-0081/ses-02/func/sub-0081_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,138,16,109,7.027522935779817,1.4106651674819424,1.2844036697247707,0.7587970879801459,6.743119266055046,1.7659520028541662,0.1559633027522936,0.2752293577981651,0.6333333333333333,1.9,3.046728971962617,0.9126752336448598,0.018348623853211,3.743119266055046,102.96168626835184,228.477623216536,1.2369393376733102,6.90900479826448,1.706774174400156,1.174098311722909,0.0615906429964864,6.734906486541572,1.5251593258653475,0.1050266217554562,0.3834669500410879,0.2652600444210913,1.1546060657012316,2.753353295009306,1.6817586249263592,0.7917332247569748
sub-0082,narratives,ds007070/sub-0082/ses-02/func/sub-0082_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,136,16,105,7.0095238095238095,1.3045426408636482,1.1238095238095238,0.4535169849935674,6.885714285714286,1.482683934070795,0.0857142857142857,0.2285714285714285,0.625,1.875,2.436893203883495,0.7443871359223301,0.019047619047619,3.914285714285714,89.91820752700703,228.5525472753544,1.5523480182859524,6.85899170319335,-1.1685075073822089,1.180253257988254,1.7661233634832425,6.678738445205096,-0.8747937034247729,0.107601134220391,-1.8456961762136448,0.2653985691725908,-1.325850063440756,2.832637587482701,-1.0180083188890954,0.8406220586569225
sub-0083,narratives,ds007070/sub-0083/ses-02/func/sub-0083_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,127,16,102,6.990196078431373,1.4589776567023724,1.1372549019607845,0.4882625427157989,6.852941176470588,1.6554563776456666,0.088235294117647,0.2745098039215686,0.6428571428571429,1.8571428571428568,2.510204081632653,0.7771045918367347,0.0392156862745098,3.872549019607843,93.10879165438166,224.80020141854712,1.0078942876343506,6.891373666914954,-0.8523523190321933,1.1785431858294864,1.1205419583062988,6.712830481085468,-0.8837161899709314,0.1101399636070297,0.2360578533391496,0.2685558881873736,-0.4298526040904107,2.610292255084967,-0.7676291300562252,0.8317242077244216
sub-0084,narratives,ds007070/sub-0084/ses-02/func/sub-0084_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,134,16,108,6.944444444444445,1.359173287304499,1.0925925925925926,0.3994631218761127,6.851851851851852,1.508944142917536,0.0648148148148148,0.2777777777777778,0.5666666666666667,1.9,2.5288461538461537,0.7528545673076923,0.037037037037037,3.898148148148149,95.39314116220017,229.6336665908576,0.5984836671048827,6.8889964580446446,-1.800068136240713,1.1784729568042844,1.1381309434803275,6.710523501240361,-1.739708389164615,0.1078929572020083,0.6045357640674829,0.264127110765813,-0.7023374993953132,2.690059479279442,-0.8089787233961189,0.8158159058926006
sub-0085,narratives,ds007070/sub-0085/ses-02/func/sub-0085_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,134,16,105,6.780952380952381,1.434338177462347,1.2,0.6415126355251792,6.580952380952381,1.714087290103756,0.1238095238095238,0.2857142857142857,0.6333333333333333,1.9333333333333331,2.912621359223301,0.8900182038834952,0.019047619047619,3.6,95.47609274251026,226.1793323151478,-1.344137266381557,6.893371011748632,1.0712408014773247,1.1478001365499564,-1.5845877537350623,6.745570875198674,1.3364656155064132,0.0919162070204206,0.8032733472529656,0.2669579808794503,0.6396459328148144,2.683029187365599,0.7859741026352154,0.8029974613557277
sub-0086,narratives,ds007070/sub-0086/ses-02/func/sub-0086_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,138,16,107,6.850467289719626,1.4129037296969815,1.2149532710280373,0.7651370253798492,6.635514018691588,1.7067707750530552,0.102803738317757,0.2523364485981308,0.6666666666666666,1.962962962962963,2.7788461538461537,0.8506610576923077,0.02803738317757,3.644859813084112,100.62518972084816,227.81639234693145,-0.0289991169529161,6.85347439954024,0.6435365813839442,1.1839577343606738,-0.2500655924606373,6.669516665179567,-0.1830842211925683,0.1079753535748401,-0.4301793212878632,0.2608786417659768,-0.3458674860812163,2.8549225385411616,0.1267040032633302,0.8423166872532671
sub-0087,narratives,ds007070/sub-0087/ses-02/func/sub-0087_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,136,16,108,7.00925925925926,1.3077437970407322,1.2777777777777777,0.795235030600439,6.731481481481482,1.748732419331275,0.1203703703703703,0.25,0.7777777777777778,1.962962962962963,2.943396226415094,0.8545106132075472,0.0185185185185185,3.7314814814814814,90.46139322548026,217.8104355269444,1.0587676276425315,6.898115422987334,1.0888066889042305,1.2111628755244028,0.3096378778902532,6.6869525474629326,-0.1416515237829034,0.1241411053725498,-0.8275776034168764,0.266399354318699,0.3732571213138633,2.821457790835003,0.0806025621488349,0.845919650038099
sub-0088,narratives,ds007070/sub-0088/ses-02/func/sub-0088_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,127,16,100,6.98,1.3778918167206955,1.12,0.4089898865164361,6.86,1.5764683711551353,0.1,0.29,0.5172413793103449,1.7586206896551724,2.489795918367347,0.7825255102040817,0.02,3.92,84.09406022915091,227.2211293269688,0.7609856971454564,6.89443598315204,-0.9840676823620312,1.181275057941153,0.9150029260218708,6.713160925210888,-0.2441365012359574,0.1082152231394156,1.435305881664531,0.2609899145779145,-0.7248906988644735,2.740326980750709,-0.8471933498156279,0.8773044450854528
sub-0089,narratives,ds007070/sub-0089/ses-02/func/sub-0089_ses-02_task-narratives_acq-mb8_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,0.4600000083446502,967,18,136,16,112,6.892857142857143,1.3908137669590903,1.3035714285714286,0.6954068834795452,6.589285714285714,1.8036677918113144,0.2053571428571428,0.2767857142857143,0.7419354838709677,1.935483870967742,2.81651376146789,0.7930045871559633,0.0267857142857142,3.633928571428572,104.1761592911274,225.2485762566904,-0.2619536636213475,6.928668565220949,1.941310138805709,1.1862071197803965,-0.8789502348407078,6.742461445440553,3.1727195455772303,0.1101119724809405,0.988681576748218,0.2585240486561317,0.1093348784196943,2.783114835294892,-0.3901209405657009,0.8311739344659335
